startup_id,metric,period,value,unit,currency,source_id,value_type,confidence
S0171,platform business profit (ex-instamart),FY26,416.0,INR Cr,INR,SRC02632,press-quoted-filing,HIGH
S0171,consolidated net loss,Q2 FY26,1092.0,INR Cr,INR,SRC02632,press-quoted-filing,HIGH
S0172,operating revenue,FY25,123.0,INR Cr,INR,SRC02638,press-quoted-filing,HIGH
S0172,profit,FY25,4.3,INR Cr,INR,SRC02638,press-quoted-filing,HIGH
S0172,revenue growth,FY25,23.0,% YoY,INR,SRC02638,press-quoted-filing,HIGH
S0174,paid-up capital,FY25,312300.0,INR,INR,SRC02651,audited,HIGH
S0174,total funding raised,FY26,9000000.0,USD,USD,SRC02657,press-quoted-filing,HIGH
S0175,revenue,FY25,10.6,Cr INR,INR,SRC02664,press-quoted-filing,HIGH
S0175,net loss,FY25,983000.0,INR,INR,SRC02664,press-quoted-filing,HIGH
S0175,total funding raised,FY25,6150000.0,USD,USD,SRC02662,press-quoted-filing,HIGH
S0176,operating revenue range,FY24,1.0,crore,INR,SRC02667,press-quoted-filing,MEDIUM
S0176,authorized share capital,FY24,5260400000.0,INR,INR,SRC02673,audited,HIGH
S0176,paid-up capital,FY24,5111000000.0,INR,INR,SRC02673,audited,HIGH
S0177,consolidated revenue,FY26,7345.99,Mn INR,INR,SRC02676,audited,HIGH
S0177,profit after tax,FY26,523.88,Mn INR,INR,SRC02676,audited,HIGH
S0177,consolidated revenue,FY25,5982.59,Mn INR,INR,SRC02676,audited,HIGH
S0177,arr,FY26,765.0,Cr INR,INR,SRC02676,management,HIGH
S0177,revenue guidance,FY27,1065.0,Cr INR,INR,SRC02681,management,HIGH
S0185,revenue_target,FY26E,120.0,crore,INR,SRC02737,management,MEDIUM
S0185,total_revenue,FY25,17.96,crore,INR,SRC02729,press-quoted-filing,MEDIUM
S0185,annualized_revenue_run_rate,FY26E,200.0,crore,INR,SRC02728,management,MEDIUM
S0185,revenue_target,FY26E,120.0,crore,INR,SRC02737,management,LOW
S0188,revenue,FY26,8500.0,crore,INR,SRC02749,press-quoted-filing,MEDIUM
S0188,net profit,FY26,4300.0,crore,INR,SRC02749,press-quoted-filing,MEDIUM
S0196,manufacturing capacity,FY25,15.2,GW,USD,SRC02790,press-quoted-filing,MEDIUM
S0197,total_revenue,FY25,3.83,crore,INR,SRC02797,press-quoted-filing,HIGH
S0197,net_profit,FY25,-64.2,crore,INR,SRC02797,press-quoted-filing,HIGH
S0197,total_income,FY25,9.6,crore,INR,SRC02797,press-quoted-filing,HIGH
S0197,total_expenses,FY25,73.8,crore,INR,SRC02797,press-quoted-filing,HIGH
S0197,total_revenue,FY24,3.6,crore,INR,SRC02797,press-quoted-filing,HIGH
S0197,net_profit,FY24,-24.8,crore,INR,SRC02797,press-quoted-filing,HIGH
S0200,revenue,FY25,285.0,INR,INR,SRC02828,press-quoted-filing,HIGH
S0200,net_loss,FY25,33.37,INR,INR,SRC02828,press-quoted-filing,HIGH
S0200,net_profit,FY26,0.72,INR,INR,SRC02826,press-quoted-filing,HIGH
S0202,revenue_from_operations,FY23,128.0,INR,INR,SRC02844,press-quoted-filing,HIGH
S0202,revenue_from_operations,FY24,166.0,INR,INR,SRC02844,press-quoted-filing,HIGH
S0202,revenue,FY25,174.0,INR,INR,SRC02841,press-quoted-filing,HIGH
S0202,revenue,FY26,275.0,INR,INR,SRC02845,management,MEDIUM
S0209,revenue,FY25,1000.0,INR Cr,INR,SRC02875,press-quoted-filing,MEDIUM
S0209,aum,FY23,5357.0,crore,INR,SRC02877,management,MEDIUM
S0209,gross_npa,FY23,3.0,percent,INR,SRC02877,management,MEDIUM
S0209,net_npa,FY23,0.25,percent,INR,SRC02877,management,MEDIUM
S0209,total_revenue,FY25,1000.0,crore,INR,SRC02875,press-quoted-filing,MEDIUM
S0209,aum,FY25,6308.0,crore,INR,SRC02874,DRHP,HIGH
S0210,revenue from operations,FY26,3671.76,INR Cr,INR,SRC02892,audited,HIGH
S0210,net loss,FY26,517.0,INR Cr,INR,SRC02897,audited,HIGH
S0211,total_revenue,FY25,994667.64,USD,USD,SRC02910,estimate,LOW
S0211,aum,FY25,23000.0,crore,INR,SRC02903,press-quoted-filing,MEDIUM
S0211,aum,FY25,3000000000.0,USD,USD,SRC02904,press-quoted-filing,MEDIUM
S0211,assets_under_advice,FY25,5000000000.0,USD,USD,SRC02912,press-quoted-filing,MEDIUM
S0212,revenue growth,Q1 FY27,34.0,% YoY,INR,SRC02920,press-quoted-filing,MEDIUM
S0213,total_revenue,FY25,2130000.0,INR,INR,SRC02927,press-quoted-filing,MEDIUM
S0213,employee_expense,FY25,285000.0,INR,INR,SRC02937,press-quoted-filing,LOW
S0215,assets_under_management,FY26,100.0,crore,INR,SRC02956,company_reported,MEDIUM
S0215,vehicle_count,FY26,1000.0,vehicles,,SRC02956,company_reported,MEDIUM
S0215,revenue_growth_rate,FY26,70.0,percent,,SRC02956,company_reported,MEDIUM
S0226,total_revenue,FY24,7300000.0,crore,INR,SRC03022,press-quoted-filing,HIGH
S0226,total_revenue,FY25,29100000.0,crore,INR,SRC03022,press-quoted-filing,HIGH
S0226,other_income,FY25,2700000.0,crore,INR,SRC03022,press-quoted-filing,HIGH
S0226,total_expenses,FY25,36100000.0,crore,INR,SRC03022,press-quoted-filing,HIGH
S0227,revenue,FY25,65.48,billion,INR,SRC03031,press-quoted,MEDIUM
S0228,net_profit,FY22,52.22,crore,INR,SRC03038,press-quoted-filing,MEDIUM
S0228,net_profit,FY23,30.45,crore,INR,SRC03038,press-quoted-filing,MEDIUM
S0228,revenue_growth,FY23,46.3,percent,INR,SRC03038,press-quoted-filing,MEDIUM
S0228,total_revenue,FY24,430.55,crore,INR,SRC03038,press-quoted-filing,MEDIUM
S0228,net_profit,FY24,30.41,crore,INR,SRC03038,press-quoted-filing,MEDIUM
S0228,total_revenue,FY25,523.1,crore,INR,SRC03042,estimate,MEDIUM
S0228,revenue_growth,FY25,17.91,percent,INR,SRC03042,estimate,MEDIUM
S0237,revenue,FY20,88.12,lakh,INR,SRC00693,press-quoted-filing,MEDIUM
S0238,operating revenue,FY24,747.0,crore,INR,SRC03102,press-quoted-filing,HIGH
S0238,operating_revenue,FY24,747.0,crore,INR,SRC03102,press-quoted-filing,HIGH
S0238,operating_revenue,FY25,853.0,crore,INR,SRC03107,press-quoted-filing,HIGH
S0238,total_income,FY25,864.0,crore,INR,SRC03107,press-quoted-filing,HIGH
S0238,net_loss,FY25,143.5,crore,INR,SRC03107,press-quoted-filing,HIGH
S0238,total_expenses,FY25,1008.0,crore,INR,SRC03107,press-quoted-filing,HIGH
S0238,net_loss,FY24,327.0,crore,INR,SRC03107,press-quoted-filing,HIGH
S0238,operating_revenue,FY22,260.0,crore,INR,SRC03109,press-quoted-filing,MEDIUM
S0238,revenue,FY24,762.0,crore,INR,SRC03126,press-quoted-filing,MEDIUM
S0241,revenue,FY25,447.0,crore,INR,SRC03163,press-quoted-filing,MEDIUM
S0241,net_profit,FY23,7.58,crore,INR,SRC03158,press-quoted-filing,MEDIUM
S0241,net_revenue,FY24,360.0,crore,INR,SRC03158,press-quoted-filing,MEDIUM
S0241,net_profit,FY24,17.0,crore,INR,SRC03158,press-quoted-filing,MEDIUM
S0241,net_revenue,FY25,450.0,crore,INR,SRC03150,press-quoted-filing,HIGH
S0241,net_profit,FY25,340.0,million,INR,SRC03150,press-quoted-filing,HIGH
S0241,total_revenue,FY25,447.0,crore,INR,SRC03163,press-quoted-filing,MEDIUM
S0241,net_revenue,H1-FY26,300.0,crore,INR,SRC03156,press-quoted-filing,HIGH
S0241,net_profit,H1-FY26,31.5,crore,INR,SRC03156,press-quoted-filing,HIGH
S0241,aum,FY24,506.0,crore,INR,SRC03159,DRHP,HIGH
S0241,cumulative_disbursement,FY24,1400.0,crore,INR,SRC03159,DRHP,HIGH
S0241,nbfc_disbursement,FY25,2000.0,crore,INR,SRC03153,press-quoted-filing,HIGH
S0241,total_facilitated_financing,FY25,12000.0,crore,INR,SRC03153,press-quoted-filing,HIGH
S0242,revenue,FY25,10.0,crore,INR,SRC00088,press-quoted-filing,LOW
S0246,total_revenue,FY25,100000.0,lakh,INR,SRC03185,press-quoted-filing,MEDIUM
S0248,total_revenue,FY25,100.0,INR,INR,SRC03202,audited,LOW
S0248,total_revenue,FY24-25,40.0,crore,INR,SRC03200,press-quoted-filing,MEDIUM
S0248,total_revenue,FY25,1.18,million,USD,SRC03206,estimate,LOW
S0255,total_revenue,FY25,123.4,crore,INR,SRC03234,press-quoted-filing,HIGH
S0255,total_expenses,FY25,214.0,crore,INR,SRC03234,press-quoted-filing,MEDIUM
S0255,net_profit,FY25,-77.8,crore,INR,SRC03234,press-quoted-filing,HIGH
S0255,total_revenue,FY24,93.84,crore,INR,SRC03242,press-quoted-filing,HIGH
S0255,net_profit,FY24,-143.47,crore,INR,SRC03242,press-quoted-filing,HIGH
S0256,total_revenue,FY25,35.0,crore,INR,SRC03265,press-quoted-filing,MEDIUM
S0256,total_revenue,FY24,13.3,million,USD,SRC03271,estimate,LOW
S0256,total_revenue,FY25,21.1,million,USD,SRC03271,estimate,LOW
S0258,revenue_from_operations,FY25,1930.0,,INR,,press-quoted-filing,HIGH
S0258,revenue_from_operations,FY24,1261.0,,INR,,press-quoted-filing,HIGH
S0258,revenue_from_operations,FY23,1457.0,,INR,,press-quoted-filing,HIGH
S0258,total_disclosed_funding,FY25,1906.0,,USD,,T3 database,MEDIUM
S0258,total_revenue,FY25,2071.0,,INR,,press-quoted-filing,HIGH
S0258,total_revenue,FY24,1261.0,,INR,,press-quoted-filing,HIGH
S0258,revenue_from_operations,FY22,964.7,,INR,,press-quoted-filing,HIGH
S0258,revenue_from_operations,FY25,1930.0,crore,INR,SRC03295,audited,HIGH
S0258,total_revenue,FY25,2071.0,crore,INR,SRC03296,audited,HIGH
S0258,advertising_revenue,FY25,1548.0,crore,INR,SRC03296,audited,HIGH
S0258,subscription_revenue,FY25,190.0,crore,INR,SRC03296,audited,HIGH
S0258,virtual_assets_revenue,FY25,161.0,crore,INR,SRC03296,audited,HIGH
S0258,revenue_from_operations,FY24,1029.0,crore,INR,SRC03298,audited,HIGH
S0258,total_revenue,FY24,1261.0,crore,INR,SRC03296,press-quoted-filing,HIGH
S0258,total_expenses,FY24,2148.5,crore,INR,SRC03296,audited,HIGH
S0258,revenue_from_operations,FY23,1046.8,crore,INR,SRC03304,audited,HIGH
S0258,net_loss,FY23,-1878.4,crore,INR,SRC03304,audited,HIGH
S0258,revenue_from_operations,FY22,964.7,crore,INR,SRC03293,press-quoted-filing,HIGH
S0278,total_revenue,FY23,97.0,crore,INR,SRC03377,press-quoted-filing,HIGH
S0278,total_revenue,FY24,428.0,crore,INR,SRC03376,press-quoted-filing,HIGH
S0278,total_revenue,FY25,469.0,crore,INR,SRC03376,press-quoted-filing,HIGH
S0278,net_profit,FY25,72.8,crore,INR,SRC03376,press-quoted-filing,HIGH
S0278,net_profit_margin,FY25,15.5,percent,INR,SRC03377,press-quoted-filing,HIGH
S0278,total_revenue,FY26,367.9,crore,INR,SRC03389,press-quoted-filing,MEDIUM
S0278,net_profit,FY26,362.6,crore,INR,SRC03390,press-quoted-filing,MEDIUM
S0278,operating_revenue,FY26,299.9,crore,INR,SRC03390,press-quoted-filing,MEDIUM
S0278,domestic_sales,FY26,337.4,crore,INR,SRC03390,press-quoted-filing,MEDIUM
S0278,export_sales,FY26,20.2,crore,INR,SRC03390,press-quoted-filing,MEDIUM
S0280,revenue_range,FY25,5768.0,crore,INR,SRC02014,press-quoted-filing,MEDIUM
S0280,net_profit,FY25,8284.0,crore,INR,SRC02014,press-quoted-filing,LOW
S0283,total_revenue,FY25,1103.0,crore,INR,SRC03422,press-quoted-filing,HIGH
S0283,ebitda,FY25,660.0,crore,INR,SRC03422,press-quoted-filing,HIGH
S0283,pat,FY25,7.7,crore,INR,SRC03422,press-quoted-filing,HIGH
S0283,total_revenue,FY26,1469.0,crore,INR,SRC03420,press-quoted-filing,HIGH
S0283,pat,FY26,125.0,crore,INR,SRC03420,press-quoted-filing,HIGH
S0283,operating_cash_flow,FY26,304.0,crore,INR,SRC03420,press-quoted-filing,HIGH
S0283,total_revenue,FY24,867.6,crore,INR,SRC03425,press-quoted-filing,HIGH
S0283,net_loss,FY24,341.5,crore,INR,SRC03424,press-quoted-filing,HIGH
S0283,employee_expense,FY26,93.0,crore,INR,SRC03420,press-quoted-filing,HIGH
S0284,revenue from operations,FY25,1374.0,crore,INR,SRC03441,press-quoted-filing,HIGH
S0284,net loss,FY25,63.18,crore,INR,SRC03441,press-quoted-filing,HIGH
S0284,revenue,FY26 Q4,5462.0,million,INR,SRC03436,press-quoted-filing,HIGH
S0285,revenue growth cagr,FY25,75.0,%,INR,SRC03447,press-quoted-filing,HIGH
S0287,operating revenue,FY25,4656.1,crore,INR,SRC03455,press-quoted-filing,HIGH
S0287,net loss,FY25,423.8,crore,INR,SRC03456,press-quoted-filing,HIGH
S0287,revenue (estimated),FY26,6000.0,crore,INR,SRC03455,estimate,MEDIUM
S0288,revenue,FY25,1.9,crore,INR,SRC03463,press-quoted-filing,MEDIUM
S0288,profit after tax,FY25,1.6,lakh,INR,SRC03463,press-quoted-filing,MEDIUM
S0290,annualized_revenue_run_rate,FY26,2000000.0,USD,USD,SRC03472,company_reported,HIGH
S0290,registered_users,FY26,1700000.0,users,,SRC03472,company_reported,HIGH
S0290,token_usage_90d,FY26,1000000000000.0,tokens,,SRC03472,company_reported,MEDIUM
S0292,operating revenue,FY25,188.5,crore,INR,SRC03495,press-quoted-filing,HIGH
S0292,net profit,FY25,7.8,crore,INR,SRC03495,press-quoted-filing,HIGH
S0292,net loss,FY24,8.8,crore,INR,SRC03495,press-quoted-filing,HIGH
S0296,total_revenue,FY23,27.0,crore,INR,SRC03512,press-quoted-filing,MEDIUM
S0296,total_revenue,FY24,62.8,crore,INR,SRC03517,press-quoted-filing,MEDIUM
S0296,total_revenue,FY25,115.0,crore,INR,SRC03517,press-quoted-filing,MEDIUM
S0296,net_profit,FY25,-7.7,crore,INR,SRC03517,press-quoted-filing,MEDIUM
S0296,total_revenue,FY26,177.0,crore,INR,SRC03514,press-quoted-filing,MEDIUM
S0296,total_assets,FY25,131.6,crore,INR,SRC03517,press-quoted-filing,MEDIUM
S0296,total_expenses,FY25,122.8,crore,INR,SRC03517,press-quoted-filing,MEDIUM
S0303,revenue,FY26,300.0,crore INR,INR,SRC03549,management,LOW
S0303,revenue,FY22,142.0,crore INR,INR,SRC03549,management,LOW
S0305,revenue,FY25,1.08,crore,INR,SRC03561,press-quoted-filing,MEDIUM
S0306,revenue,FY25,47.5,INR Cr,INR,SRC03565,press-quoted-filing,MEDIUM
S0309,total_revenue,FY25,10.0,crore,INR,SRC03586,estimate,LOW
S0310,loss,FY25,543.0,crore,INR,SRC03593,press-quoted-filing,HIGH
S0310,total_revenue,FY24,6917.0,crore,INR,SRC03598,press-quoted-filing,HIGH
S0310,total_revenue,FY25,6233.0,crore,INR,SRC03593,press-quoted-filing,HIGH
S0310,adjusted_net_revenue,FY26_H1,651.0,crore,INR,SRC03596,management,HIGH
S0310,adjusted_net_revenue,FY26_H2,760.0,crore,INR,SRC03614,management,HIGH
S0310,adjusted_net_revenue,FY26,1411.0,crore,INR,SRC03597,management,HIGH
S0310,adjusted_ebitda_profit,FY26_Q4,20.0,crore,INR,SRC03600,management,HIGH
S0315,net profit,FY25,26.1,crore,INR,SRC03640,press-quoted-filing,HIGH
S0316,total_revenue,FY24,170.0,crore,INR,SRC03648,press-quoted-filing,HIGH
S0316,net_profit,FY24,2.21,crore,INR,SRC03648,press-quoted-filing,HIGH
S0316,annual_run_rate,FY25,30.0,million,USD,SRC03648,management,MEDIUM
S0316,reserves,FY24,49.8,crore,INR,SRC03647,audited,MEDIUM
S0316,trade_payables,FY24,19.1,crore,INR,SRC03647,audited,MEDIUM
S0320,total_revenue,FY25,10.0,crore,INR,SRC03676,press-quoted-filing,MEDIUM
S0322,total_revenue,FY24,743.6,crore,INR,SRC03700,audited,HIGH
S0322,net_profit,FY24,85.71,crore,INR,SRC03700,audited,HIGH
S0322,net_profit,FY23,-51.59,crore,INR,SRC03700,audited,HIGH
S0322,total_revenue,FY25,1290.0,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,net_profit,FY25,-47.5,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,ebitda,FY25,-31.9,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,total_expenditure,FY25,1352.0,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,employee_expense,FY25,153.7,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,advertisement_expense,FY25,258.8,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,point_of_sales_charges,FY25,836.8,crore,INR,SRC03701,press-quoted-filing,HIGH
S0322,annual_premium_run_rate,FY24,3300.0,crore,INR,SRC03702,management,MEDIUM
S0367,total_revenue,FY23,832.0,crore,INR,SRC03936,press-quoted-filing,HIGH
S0367,total_revenue,FY24,1123.0,crore,INR,SRC03936,press-quoted-filing,HIGH
S0367,net_profit,FY24,146.0,crore,INR,SRC03936,press-quoted-filing,HIGH
S0368,funding raised,FY2024,119764.0,USD,USD,SRC03947,press-quoted-filing,HIGH
S0001,funding_Series D,2025-04-07,5142.0,INR Mn,INR,SRC00001,DERIVED,HIGH
S0001,funding_Series D follow-on,2026-01-23,4350.0,INR Mn,INR,SRC00002,DERIVED,HIGH
S0001,funding_Series C,2021-12-15,4470.0,INR Mn,INR,SRC00013,DERIVED,HIGH
S0002,funding_Series E,2026-04-08,24360.0,INR Mn,INR,SRC00031,DERIVED,HIGH
S0002,funding_Series D extension,2023-01-01,16560.0,INR Mn,INR,SRC00032,DERIVED,MEDIUM
S0002,funding_Series D extension,2024-03-27,786.78,INR Mn,INR,SRC00041,DERIVED,MEDIUM
S0002,funding_Series D,2023-01-06,16560.0,INR Mn,INR,SRC00032,DERIVED,MEDIUM
S0002,funding_Series C (tranche 2),2021-03-22,5215.0,INR Mn,INR,SRC00042,DERIVED,HIGH
S0002,funding_Series C (tranche 1),2021-02-15,5587.5,INR Mn,INR,SRC00043,DERIVED,HIGH
S0003,funding_growth/secondary mix,2023-01-01,8280.0,INR Mn,INR,SRC00080,DERIVED,HIGH
S0003,funding_secondary,2026-01-22,37410.0,INR Mn,INR,SRC00073,DERIVED,HIGH
S0003,funding_growth/secondary,2023-01-15,28980.0,INR Mn,INR,SRC00074,DERIVED,MEDIUM
S0004,funding_Series F,2021-12-20,27937.5,INR Mn,INR,SRC00099,DERIVED,HIGH
S0004,funding_Series E,2021-04-18,11920.0,INR Mn,INR,SRC00093,DERIVED,HIGH
S0004,funding_Series D,2020-10-12,7400.0,INR Mn,INR,SRC00093,DERIVED,HIGH
S0004,funding_Series C,2019-06-18,6450.0,INR Mn,INR,SRC00093,DERIVED,MEDIUM
S0005,funding_pre-IPO,2025-10-16,38565.0,INR Mn,INR,SRC00104,DERIVED,HIGH
S0005,funding_pre-IPO placement,2026-08-01,9135.0,INR Mn,INR,SRC00108,DERIVED,LOW
S0005,funding_Series A,2022-01-01,4710.0,INR Mn,INR,SRC00110,DERIVED,MEDIUM
S0005,funding_Series B,2022-11-01,7850.0,INR Mn,INR,SRC00110,DERIVED,MEDIUM
S0005,funding_Series C,2023-08-01,16560.0,INR Mn,INR,SRC00104,DERIVED,MEDIUM
S0005,funding_Series D,2024-06-01,55660.5,INR Mn,INR,SRC00110,DERIVED,HIGH
S0005,funding_Series E,2024-08-01,28458.0,INR Mn,INR,SRC00110,DERIVED,MEDIUM
S0005,funding_Series F,2024-11-01,29295.0,INR Mn,INR,SRC00110,DERIVED,MEDIUM
S0006,funding_Seed,2024-04-10,1674.0,INR Mn,INR,SRC00117,DERIVED,HIGH
S0006,funding_Series A,2024-10-22,2511.0,INR Mn,INR,SRC00118,DERIVED,HIGH
S0006,funding_Growth equity,2026-02-16,52200.0,INR Mn,INR,SRC00115,DERIVED,HIGH
S0006,funding_Growth equity (planned debt),2026-02-16,52200.0,INR Mn,INR,SRC00114,DERIVED,MEDIUM
S0007,funding_Series F-II,2022-11-01,7850.0,INR Mn,INR,SRC00136,DERIVED,HIGH
S0007,funding_IPO,2026-01-21,16969.35,INR Mn,INR,SRC00137,DERIVED,HIGH
S0008,funding_Series E (reported Oct 2021),2021-10-01,18699.5,INR Mn,INR,SRC00145,DERIVED,MEDIUM
S0008,funding_Series F,2022-06-09,10990.0,INR Mn,INR,SRC00146,DERIVED,HIGH
S0009,funding_Series D,2022-01-25,5652.0,INR Mn,INR,SRC00162,DERIVED,HIGH
S0009,funding_growth,2025-03-05,11998.0,INR Mn,INR,SRC00154,DERIVED,HIGH
S0009,funding_growth,2025-08-14,3428.0,INR Mn,INR,SRC00156,DERIVED,HIGH
S0010,funding_Seed,2024-01-01,585.9,INR Mn,INR,SRC00168,DERIVED,MEDIUM
S0010,funding_Series A,2025-09-01,1971.1,INR Mn,INR,SRC00170,DERIVED,HIGH
S0010,funding_Series B,2026-01-01,6090.0,INR Mn,INR,SRC00167,DERIVED,HIGH
S0010,funding_Series C,2026-07-15,11310.0,INR Mn,INR,SRC00167,DERIVED,HIGH
S0011,funding_Series A,2019-01-23,533.2,INR Mn,INR,SRC00180,DERIVED,HIGH
S0011,funding_Series D,2021-04-07,6183.5,INR Mn,INR,SRC00179,DERIVED,HIGH
S0011,funding_Series E,2021-10-24,18699.5,INR Mn,INR,SRC00178,DERIVED,HIGH
S0011,funding_Series F,2025-06-13,17337.11,INR Mn,INR,SRC00176,DERIVED,HIGH
S0011,funding_IPO,2025-11-04,6632.3,INR Mn,INR,SRC00175,DERIVED,HIGH
S0012,funding_Series F,2021-04-08,7450.0,INR Mn,INR,SRC00230,DERIVED,HIGH
S0012,funding_Series F extension,2021-07-28,17880.0,INR Mn,INR,SRC00220,DERIVED,HIGH
S0012,"funding_Series F extension (equity+debt, unpriced)",2025-07-22,5142.0,INR Mn,INR,SRC00217,DERIVED,HIGH
S0013,funding_Debt,2023-10-01,1987.2,INR Mn,INR,SRC00242,DERIVED,MEDIUM
S0013,funding_Series B (first equity round),2024-01-26,4185.0,INR Mn,INR,SRC00239,DERIVED,HIGH
S0013,funding_Founder commitment,2025-02-04,19711.0,INR Mn,INR,SRC00240,DERIVED,HIGH
S0014,funding_Seed (disclosed within $41M announcement),2023-12-07,993.6,INR Mn,INR,SRC00273,DERIVED,HIGH
S0014,funding_Series A ($41M total incl. seed),2023-12-07,2401.2,INR Mn,INR,SRC00264,DERIVED,HIGH
S0014,funding_Series B first close (of $300M),2026-06-15,20358.0,INR Mn,INR,SRC00262,DERIVED,HIGH
S0014,funding_Series B second tranche,2026-08-04,6525.0,INR Mn,INR,SRC00265,DERIVED,MEDIUM
S0015,funding_Series B,2021-11-28,16390.0,INR Mn,INR,SRC00282,DERIVED,HIGH
S0015,funding_Insider equity (partly paid shares),2024-10-17,713.96,INR Mn,INR,SRC00279,DERIVED,HIGH
S0015,funding_Later-stage (negotiations),2026-04-23,8700.0,INR Mn,INR,SRC00276,DERIVED,MEDIUM
S0015,funding_Later-stage,2026-09-03,8700.0,INR Mn,INR,SRC00278,DERIVED,MEDIUM
S0016,funding_Equity,2021-08-01,13782.5,INR Mn,INR,SRC00292,DERIVED,MEDIUM
S0016,funding_Equity,2024-10-01,5022.0,INR Mn,INR,SRC00292,DERIVED,MEDIUM
S0016,funding_Equity,2026-09-01,17922.0,INR Mn,INR,SRC00288,DERIVED,HIGH
S0017,funding_Series A,2018-01-01,4300.0,INR Mn,INR,SRC00347,DERIVED,HIGH
S0017,funding_Series B,2021-06-16,14900.0,INR Mn,INR,SRC00332,DERIVED,HIGH
S0020,funding_Series B,2025-10-31,10712.5,INR Mn,INR,SRC00407,DERIVED,HIGH
S0020,funding_debt+equity (unlettered),2024-12-12,1506.6,INR Mn,INR,SRC00409,DERIVED,MEDIUM
S0020,funding_debt+equity (unlettered),2022-10-17,1648.5,INR Mn,INR,SRC00410,DERIVED,MEDIUM
S0021,funding_Series B,2019-09-24,2150.0,INR Mn,INR,SRC00428,DERIVED,HIGH
S0022,funding_Series G,2025-02-17,6427.5,INR Mn,INR,SRC00443,DERIVED,HIGH
S0022,funding_Series G,2025-06-02,9769.8,INR Mn,INR,SRC00444,DERIVED,HIGH
S0022,funding_Series H / structured,2026-07-14,13920.0,INR Mn,INR,SRC00445,DERIVED,HIGH
S0023,funding_Series D,2021-10-28,18997.5,INR Mn,INR,SRC00457,DERIVED,HIGH ESTIMATED
S0023,funding_Series D,2020-09-14,4440.0,INR Mn,INR,SRC00460,DERIVED,MEDIUM
S0023,funding_Series C,2019-03-12,5590.0,INR Mn,INR,SRC00460,DERIVED,MEDIUM
S0023,funding_Series B,2018-05-26,1032.0,INR Mn,INR,SRC00460,DERIVED,MEDIUM
S0023,funding_Seed,2017-05-22,2580.0,INR Mn,INR,SRC00460,DERIVED,MEDIUM
S0024,funding_Series A,2021-01-13,1117.5,INR Mn,INR,SRC00483,DERIVED,HIGH
S0024,funding_Series B,2021-04-22,1862.5,INR Mn,INR,SRC00473,DERIVED,HIGH
S0024,funding_Series C,2021-10-06,19370.0,INR Mn,INR,SRC00472,DERIVED,HIGH
S0025,funding_Series A,2016-07-04,1290.0,INR Mn,INR,SRC00506,DERIVED,MEDIUM
S0025,funding_Series E,2021-06-07,5587.5,INR Mn,INR,SRC00492,DERIVED,HIGH
S0025,funding_Series F,2021-12-03,10802.5,INR Mn,INR,SRC00491,DERIVED,HIGH
