claim_id,startup_id,entity,field,claim_value,value_type,unit,currency,date_from,date_to,source_id,confidence,status,preferred,notes
CL01618,S0248,Ammunic Systems,cin,U62013KA2024PTC193387,company-field,,,2026-03-20,,SRC03202,HIGH,current,yes,MCA CIN; industry classification per MCA: providing Software Support And Maintenance To The Clients
CL01619,S0248,Ammunic Systems,incorporation_date,2024-09-26,company-field,,,2024-09-26,,SRC03202,HIGH,current,yes,MCA incorporation date; brand originally founded 2019 as Tech Wave Solutions per YourStory
CL01620,S0248,Ammunic Systems,state,Karnataka,company-field,,,2026-03-20,,SRC03202,HIGH,current,yes,MCA registered address in Karnataka
CL01621,S0248,Ammunic Systems,country,India,company-field,,,2026-07-09,,SRC03204,HIGH,current,yes,Company website and all sources confirm India
CL01622,S0248,Ammunic Systems,business_model,B2B defence R&D and manufacturing; products sold to Indian Armed Forces via tenders and direct procurement,company-field,,,2024-09-29,,SRC03203,MEDIUM,current,yes,Contracts secured through tenders and direct procurements after product demonstration to user agencies
CL01623,S0248,Ammunic Systems,description,"Defence R&D firm focused on design and development of weapon systems with core competence in advanced electronic fuzes, warheads and munition integration technologies. Products span land, aerial, and ",company-field,,,2026-07-09,,SRC03204,HIGH,current,yes,From company website and multiple press sources
CL01624,S0248,Ammunic Systems,employee_estimate,36,company-field,,,2026-07-09,,SRC03206,MEDIUM,current,yes,Tracxn official employee count; PitchBook shows 24; LinkedIn suggests ~24-30
CL01625,S0248,Ammunic Systems,hq_type,registered_office,company-field,,,2026-03-20,,SRC03202,HIGH,current,yes,MCA registered address in Bangalore South; operational office at JP Nagar
CL01626,S0248,Ammunic Systems,registered_office,"184, 17th Main, II Floor, B Sk II Stage, Bangalore, Bangalore South, Karnataka, India, 560070",company-field,,,2026-03-20,,SRC03202,HIGH,current,yes,MCA registered address
CL01627,S0251,Cellogen Therapeutics,official_website,https://www.cellogentherapeutics.com,company-field,,,,,SRC03216,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01628,S0251,Cellogen Therapeutics,careers_website,https://www.cellogentherapeutics.com/careers.php,company-field,,,,,SRC03216,HIGH,current,yes,playwright render 2026-09-15
CL01629,S0252,Morphing Machines,official_website,https://www.morphing.in,company-field,,,,,SRC03219,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01630,S0255,Niyo,official_website,https://www.niyo.com,company-field,,,,,SRC03255,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01631,S0255,Niyo,legal_name,Finnew Solutions Private Limited,company-field,,,2026-09-15,,SRC03230,HIGH,current,yes,"Primary operating entity; incorporated Nov 23, 2015"
CL01632,S0255,Niyo,cin,U74900KA2015PTC084275,company-field,,,2026-09-15,,SRC03231,HIGH,current,yes,Finnew Solutions Pvt Ltd CIN; also associated with Finnew Captech (U72900KA2020PTC135559) and Kanji Forex (U67190MH1998PTC115072)
CL01633,S0255,Niyo,incorporation_date,2015-11-23,company-field,,,2026-09-15,,SRC03231,HIGH,current,yes,Finnew Solutions Pvt Ltd incorporation date
CL01634,S0255,Niyo,state,Karnataka,company-field,,,2026-09-15,,SRC03231,HIGH,current,yes,
CL01635,S0255,Niyo,country,India,company-field,,,2026-09-15,,SRC03230,HIGH,current,yes,
CL01636,S0255,Niyo,description,"India's leading travel banking fintech offering zero forex markup international debit and credit cards, forex services, and cross-border payment solutions",company-field,,,2026-09-15,,SRC03230,HIGH,current,yes,
CL01637,S0255,Niyo,employee_estimate,427,company-field,,,2025-08-31,,SRC03231,MEDIUM,current,yes,"As of Aug 31, 2025; LinkedIn shows 633-636 (2026)"
CL01638,S0255,Niyo,hq_type,registered_office,company-field,,,2026-09-15,,SRC03231,HIGH,current,yes,"8th Floor, Unit G-801 to G-824, Gamma Block, Sigma Soft Tech Park, Ramagondanahalli Village, Varthur Hobli, Whitefield, Bangalore South, Kar"
CL01639,S0255,Niyo,registered_office,"8th Floor, Gamma Block, Sigma Soft Tech Park, Ramagondanahalli Village, Varthur Hobli, Whitefield, Bangalore South, Karnataka, India - 560066",company-field,,,2026-09-15,,SRC03231,HIGH,current,yes,
CL01640,S0256,SatSure,official_website,https://satsure.in,company-field,,,,,SRC03278,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01641,S0256,SatSure,legal_name,SatSure Analytics India Private Limited,company-field,,,2026-09-15,,SRC03264,HIGH,current,yes,Verified via ZaubaCorp/Tofler/InstaFinancials registry aggregators
CL01642,S0256,SatSure,cin,U74999KA2017PTC165641,company-field,,,2026-09-15,,SRC03264,HIGH,current,yes,"CIN confirmed across multiple registry aggregators (ZaubaCorp, Tofler, InstaFina"
CL01643,S0256,SatSure,incorporation_date,2017-09-22,company-field,,,2026-09-15,,SRC03264,HIGH,current,yes,"Incorporated 22 Sep 2017 per ZaubaCorp; Tracxn says Sep 21, 2017 — minor discrep"
CL01644,S0256,SatSure,state,Karnataka,company-field,,,2026-09-15,,SRC03264,HIGH,current,yes,Registered at ROC Bangalore
CL01645,S0256,SatSure,country,India,company-field,,,2026-09-15,,SRC03261,HIGH,current,yes,HQ in India with global operations
CL01646,S0256,SatSure,description,"SatSure is a DeepTech Decision Intelligence company leveraging satellite imagery, AI, and big data analytics to provide insights for agriculture, banking, insurance, infrastructure, aviation, and fore",company-field,,,2026-09-15,,SRC03261,HIGH,current,yes,From official website and PR Newswire Series A announcement
CL01647,S0256,SatSure,employee_estimate,200-300,company-field,,,2026-09-15,,SRC03265,MEDIUM,current,yes,Estimate based on Tracxn profile and funding scale; not from official source
CL01648,S0256,SatSure,hq_type,HQ,company-field,,,2026-09-15,,SRC03261,HIGH,current,yes,Bengaluru is HQ; global offices including US (via Regrid acquisition)
CL01649,S0256,SatSure,registered_office,"202, 2nd Floor, Bengaluru, Karnataka",company-field,,,2026-09-15,,SRC03275,MEDIUM,current,yes,"Tofler indicates registered address at 202, 2nd Floor; full address not verified"
CL01650,S0258,VerSe Innovation,official_website,http://verse.in,company-field,,,,,,HIGH,current,yes,Verified via hyperresearch fetch; India's first tech unicorn
CL01651,S0258,VerSe Innovation,careers_website,https://jobs.careerswith-us.com/verse,company-field,,,,,SRC03306,HIGH,current,yes,playwright render 2026-09-15
CL01652,S0259,Wow! Momo,official_website,https://www.wowmomo.com,company-field,,,,,SRC03310,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01653,S0260,ARC,official_website,https://indianstartupnews.com,company-field,,,,,SRC02584,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01654,S0261,InstaAstro,official_website,https://instaastro.com,company-field,,,,,SRC03315,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01655,S0261,InstaAstro,careers_website,https://instaastro.com/shop/career,company-field,,,,,SRC03315,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01656,S0262,Iztri,official_website,https://iztri.com,company-field,,,,,SRC03318,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01657,S0263,Qila Games,official_website,https://mobidictum.com,company-field,,,,,SRC03321,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01658,S0263,Qila Games,careers_website,https://jobs.mobidictum.com/,company-field,,,,,SRC03321,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01659,S0264,Sasta Sundar,official_website,https://sastasundar.com,company-field,,,,,SRC03325,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01660,S0265,Astrotalk,official_website,https://astrotalk.com,company-field,,,,,SRC03328,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01661,S0266,CarDekho (GirnarSoft),official_website,https://www.cardekho.com,company-field,,,,,SRC03332,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01662,S0266,CarDekho (GirnarSoft),careers_website,https://careers.cardekho.com,company-field,,,,,SRC03332,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01663,S0267,SagarDefence Engineering,official_website,https://www.sagardefence.com,company-field,,,,,,HIGH,current,yes,Verified via hyperresearch fetch; unmanned marine surface vehicle company
CL01664,S0267,SagarDefence Engineering,careers_website,https://www.sagardefence.com/careers,company-field,,,,,,HIGH,current,yes,Careers page verified via hyperresearch fetch rendering company content
CL01665,S0268,InRisk Labs (EarthRe),official_website,https://inrisk.com,company-field,,,,,SRC03338,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01666,S0269,Videonetics,official_website,https://www.videonetics.com,company-field,,,,,SRC03342,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01667,S0269,Videonetics,careers_website,https://www.videonetics.com/careers,company-field,,,,,SRC03342,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01668,S0270,Drivn (DRIVN),official_website,https://www.drivn.co.in,company-field,,,,,,HIGH,current,yes,Verified via hyperresearch fetch; EV commercial vehicle leasing
CL01669,S0271,Turtlemint,official_website,https://www.turtlemint.com,company-field,,,,,SRC03347,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01670,S0271,Turtlemint,careers_website,https://www.turtlemint.com/careers/,company-field,,,,,SRC03347,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01671,S0272,ValuEnable,official_website,https://www.valuenable.in,company-field,,,,,SRC03352,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01672,S0272,ValuEnable,careers_website,https://www.valuenable.in/careers,company-field,,,,,SRC03352,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01673,S0273,Wellbeing Nutrition,official_website,https://wellbeingnutrition.com,company-field,,,,,SRC03356,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01674,S0273,Wellbeing Nutrition,careers_website,https://wellbeingnutrition.com/collections/bone-and-joint-health,company-field,,,,,SRC03356,HIGH,current,yes,playwright render 2026-09-15
CL01675,S0274,Alt Carbon,official_website,https://altcarbon.com,company-field,,,,,SRC03360,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01676,S0275,Alphadroid,official_website,https://www.alphadroid.io,company-field,,,,,SRC03363,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01677,S0276,Minfy Technologies,official_website,https://www.minfytech.com,company-field,,,,,,HIGH,current,yes,Verified via hyperresearch fetch; applied technology company
CL01678,S0276,Minfy Technologies,careers_website,https://www.minfytech.com/careers,company-field,,,,,,MEDIUM,current,yes,Careers page confirmed via tinyfish search showing company-specific job listings
CL01679,S0277,Celebal Technologies,official_website,https://celebaltech.com,company-field,,,,,SRC03368,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01680,S0277,Celebal Technologies,careers_website,https://celebaltech.com/careers,company-field,,,,,SRC03368,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01681,S0278,Tonbo Imaging,official_website,https://tonboimaging.com,company-field,,,,,SRC03400,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01682,S0278,Tonbo Imaging,careers_website,https://tonboimaging.com/main/careers/india/,company-field,,,,,SRC03400,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01683,S0278,Tonbo Imaging,legal_name,Tonbo Imaging India Limited,company-field,,,,,SRC03372,HIGH,current,yes,
CL01684,S0278,Tonbo Imaging,cin,U74140KA2003PLC033043,company-field,,,,,SRC03373,HIGH,current,yes,
CL01685,S0278,Tonbo Imaging,incorporation_date,1999-12-18,company-field,,,,,SRC03401,HIGH,current,yes,
CL01686,S0278,Tonbo Imaging,state,Karnataka,company-field,,,,,SRC03372,HIGH,current,yes,
CL01687,S0278,Tonbo Imaging,country,India,company-field,,,,,SRC03372,HIGH,current,yes,
CL01688,S0278,Tonbo Imaging,business_model,"Defence electronics OEM — designs, develops, manufactures EO/IR sensing, processing, communication and guidance systems for surveillance, reconnaissance, targeting, and control",company-field,,,,,SRC03387,HIGH,current,yes,
CL01689,S0278,Tonbo Imaging,description,"India's leading exporter of thermal imaging systems (FY25). Designs/manufactures EO/IR sensing systems including thermal imaging cores, weapon sights, missile seekers, fire control systems.",company-field,,,,,SRC03374,HIGH,current,yes,
CL01690,S0278,Tonbo Imaging,employee_estimate,342,company-field,,,,,SRC03381,MEDIUM,current,yes,"Tracxn official employee count; MCA shows 308 as of Aug 2025, EMIS shows 352 as of 2025"
CL01691,S0278,Tonbo Imaging,hq_type,registered_office + corporate_office,company-field,,,,,SRC03372,HIGH,current,yes,
CL01692,S0278,Tonbo Imaging,registered_office,"No.3 Chikkayellappa Tower-II, 1st C Main, Sarjapur Main Road, Jakkasandra Extension, Chikkayellappa Industrial Layout, Bengaluru 560 034, Karnataka",company-field,,,,,SRC03372,HIGH,current,yes,
CL01693,S0279,DigitalPaani,official_website,https://www.digitalpaani.com,company-field,,,,,SRC03404,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01694,S0280,Yuma Energy,official_website,https://yuma.energy,company-field,,,,,,HIGH,current,yes,Verified via hyperresearch fetch; India's leading battery-as-a-service company
CL01695,S0280,Yuma Energy,careers_website,https://yuma.energy/careers,company-field,,,,,,HIGH,current,yes,Careers page verified via hyperresearch fetch rendering company content
CL01696,S0280,Yuma Energy,legal_name,Magna Yuma Private Limited,company-field,,,2026-07-17,,SRC02014,HIGH,current,yes,MCA-registered JV entity; CIN U74996KA2022PTC158091
CL01697,S0280,Yuma Energy,cin,U74996KA2022PTC158091,company-field,,,,,SRC02014,HIGH,current,yes,MCA CIN for Magna Yuma Private Limited
CL01698,S0280,Yuma Energy,incorporation_date,2022,company-field,,,,,SRC02014,MEDIUM,current,yes,CIN prefix U74996KA2022PTC158091 indicates 2022 incorporation; Tracxn lists Yuma Energy brand founded 2023
CL01699,S0280,Yuma Energy,state,Karnataka,company-field,,,,,SRC02014,HIGH,current,yes,"ROC Bangalore; registered at Bellandur, Bengaluru"
CL01700,S0280,Yuma Energy,country,India,company-field,,,,,SRC03407,HIGH,current,yes,India's largest BaaS company per own website
CL01701,S0280,Yuma Energy,business_model,Battery-as-a-Service (BaaS) — battery swapping network for 2W and 3W EVs,company-field,,,,,SRC03407,HIGH,current,yes,"Swappable batteries, charging units, AI-driven tech stack; franchise-led ops"
CL01702,S0280,Yuma Energy,description,"Yuma Energy is a Magna-Yulu joint venture and one of India's largest Battery-as-a-Service companies, operating a dense battery-swapping ecosystem for electric two- and three-wheelers. The network span",company-field,,,,,SRC03407,HIGH,current,yes,From company website and Hindu BusinessLine
CL01703,S0280,Yuma Energy,employee_estimate,1405,company-field,,,,,SRC02014,MEDIUM,current,yes,"YULU BIKES PRIVATE LIMITED (parent) had 1,405 employees as of Apr 1 2026; Yuma Energy headcount not separately disclosed"
CL01704,S0280,Yuma Energy,hq_type,registered,company-field,,,,,SRC02014,HIGH,current,yes,"Registered at Exora Business Park/Prestige Tech Park II, Bellandur, Bengaluru"
CL01705,S0280,Yuma Energy,registered_office,"Exora Business Park/Prestige Tech Park II, 2nd Floor, Wing A, Bellandur Khane Village, Outer Ring Road, Bengaluru - 560103, Karnataka",company-field,,,,,SRC02014,HIGH,current,yes,Same registered address as parent YULU BIKES PRIVATE LIMITED
CL01706,S0281,Solinas Integrity,official_website,https://solinas.in,company-field,,,,,SRC03411,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01707,S0281,Solinas Integrity,careers_website,https://solinas.in/careers/,company-field,,,,,SRC03411,HIGH,current,yes,"careers link found on official homepage, probed live"
CL01708,S0283,IndiQube,official_website,https://indiqube.com,company-field,,,,,SRC03434,HIGH,current,yes,verified live 2026-09-15: name match on own homepage
CL01709,S0283,IndiQube,careers_website,https://indiqube.com/careers/,company-field,,,,,SRC03434,HIGH,current,yes,playwright render 2026-09-15
CL01710,S0283,IndiQube,legal_name,IndiQube Spaces Limited,company-field,,,2024-11-08,,SRC03419,HIGH,current,yes,"Formerly Innovent Spaces Private Limited; name changed Nov 8, 2024 per MCA certificate"
CL01711,S0283,IndiQube,cin,L45400KA2015PLC133523,company-field,,,,,SRC03419,HIGH,current,yes,MCA21 registry; ROC Bangalore
CL01712,S0283,IndiQube,incorporation_date,2015-01-14,company-field,,,,,SRC03419,HIGH,current,yes,MCA21 incorporation date
CL01713,S0283,IndiQube,state,Karnataka,company-field,,,,,SRC03434,HIGH,current,yes,
CL01714,S0283,IndiQube,country,India,company-field,,,,,SRC03434,HIGH,current,yes,
CL01715,S0283,IndiQube,business_model,Managed office and coworking space provider; enterprise-first flexible workspace platform,company-field,,,,,SRC03434,HIGH,current,yes,"Straight lease model; designs, builds, manages workspaces"
CL01716,S0283,IndiQube,description,"India's integrated managed spaces platform providing technology-enabled flexible workspace solutions for enterprises, GCCs, startups and solopreneurs across 17+ cities",company-field,,,,,SRC03421,HIGH,current,yes,From FY26 Annual Report
CL01717,S0283,IndiQube,employee_estimate,959,company-field,,,2026-05-01,,SRC03419,HIGH,current,yes,"As of May 1, 2026 per MCA/Tracxn"
CL01718,S0283,IndiQube,hq_type,registered + HQ,company-field,,,,,SRC03434,HIGH,current,yes,"Corporate office at Plot #53, Careernet Campus"
CL01719,S0283,IndiQube,registered_office,"Plot #53, Careernet Campus, Kariyammanna Agrahara Road, Devarabisanahalli, Outer Ring Road, Bellandur, Bangalore, Karnataka 560103",company-field,,,,,SRC03419,HIGH,current,yes,MCA21 registered address
