date,startup_id,company,query,found,unresolved,next_action,agent,status,reps
2026-09-14,S0058,Pixxel,Pixxel Series C Sept 2026,"Series C $100M co-led Temasek+Seraphim; total $195M; new investors 360 ONE, IMM; announced Sept 6/7",valuation undisclosed (press ~$350M),done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel Series B 2022/2023/2024,"$36M led Google Jun 2023; $24M extension Dec 2024 (M&G, Glade Brook); Series B total $60M; cumulative $95M",extension lead split,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel Series A / seed,"$7.3M seed Mar 2021 (Blume, Lightspeed, growX, Omnivore, Techstars); $25M Series A Mar 2022 led Radical",full Series A list,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel founders,Founders Awais Ahmed (CEO) + Kshitij Khandelwal (CTO); seed-prompt names Suhas Gopal/Harsh jaiswal are WRONG,education backgrounds,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel revenue FY25 FY24,FY24 rev 30.6/loss 20.4; FY25 rev 39.3/loss 30.8; expenses 67.1; assets 321.8 (press-quoted filings),audited PDF not pulled,verify via MCA PDF if needed,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel MCA CIN,CIN U74999KA2019FTC122792; incorporation Feb 27 vs Mar 27 2019 conflict,date conflict recorded,MCA master-data check,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel NASA NRO contracts,NASA CSDA Sep 2024; NRO 5-yr SCE Mar 2023; NRO follow-on May 2026 (The Hindu),no JAXA evidence,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel launches,Shakuntala Apr 2022 Transporter-4; Fireflies Jan 2025; Fireflies+Dhruva Aug 2025 Falcon-9,exact Jan 2025 date,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel IN-SPACe licence,IN-SPACe EO PPP won Aug 2025; pact signed Jan 2026; Rs 1200 Cr+; 12 sats; Trilegal advised,none,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel headcount/layoffs,300 (Revelio Mar 2026) vs 387 (Inc42 2026); 52 postings; no layoffs found,exact as-of,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel offices/tech,HQ Bengaluru Indiranagar; El Segundo CA office; Aurora platform; Dawn propulsion,none,done,subagent,logged,1
2026-09-14,S0058,Pixxel,Pixxel DPIIT,DPIIT-recognised (StartupIndia social post only),cert number,certificate lookup,subagent,logged,1
2026-09-14,S0058,Pixxel,hyperresearch fetches,"2 new vault fetches OK; 2 duplicates (already vaulted); 2 HTTP 403 (YourStory FY24, Wikipedia)",YourStory/Wikipedia full text,rely on snippets at lower confidence for those two,subagent,logged,1
2026-09-14,S0059,Ecofy Finance (Ecofy),Ecofy funding founders revenue,"Founders, Eversource backing, FMO 2024, Mar 2026 equity, May 2026 debt, FY25 loss, AUM",Audited financials; seed cheque,Verify CIN + audited FY25 revenue,subagent,logged,1
2026-09-14,S0059,Ecofy Finance (Ecofy),Ecofy Finance Accretive Cleantech Finance CIN incorporation date,"CIN U65990MH2022PTC378560 (gocredit registry page); incorporated 17 Mar 2022 (CBonds, Tracxn, CRISIL/ICRA corroborate Mar 2022; NBFC licence Nov 2022)",,,subagent,logged,1
2026-09-14,S0059,Ecofy Finance (Ecofy),Ecofy Finance valuation March 2026 equity round BII Finnfund Eversource,Mar 2026 Series B Rs 380.5cr led by BII + Finnfund; no valuation disclosed in coverage,valuation not disclosed,,subagent,logged,1
2026-09-14,S0060,Miko Technologies,Miko funding founders revenue,"Founders, Series B/D, iHeart $10.5M, $155M pending, FY24 revenue, products, Costco",$155M close; FY25; CIN verification,Confirm AMDG-PAX close + FY25 filing,subagent,logged,1
2026-09-14,S0060,Miko Technologies,Miko Technologies Private Limited CIN incorporation date registry,"CIN U72900MH2015PTC261095, incorporated 19 January 2015",,,subagent,logged,1
2026-09-14,S0060,Miko Technologies,Miko Technologies valuation 2025 2026 funding round,Series D $155M at $550M valuation (Aug 2025); $10.54M corporate minority (Nov 2025); valuation range $395-550M per CBInsights,Exact post-money valuation for Nov 2025 round not disclosed,,subagent,logged,1
2026-09-14,S0060,Miko Technologies,Miko Technologies Series C valuation details,Series C Aug 2024 at $207M post-money; Series C tranche Mar 2023 at ~$200M,,,subagent,logged,1
2026-09-14,S0061,Nua,Nua $50M Series C September 2026,Series C $50M led Peak XV + Filter Capital; mixed primary/secondary; prior rounds recap,"primary split, valuation",done,subagent,logged,1
2026-09-14,S0061,Nua,Nua Lagom Labs revenue founders,FY25 rev 96.1 Cr; FY24 48.02 Cr; founders incl. Projjol Banerjea; CIN,"audited FY25 filing, DPIIT",done,subagent,logged,1
2026-09-14,S0061,Nua,Q-wave claim source-hunt,0 resolved,,none,subagent,logged,1
2026-09-14,S0061,Nua,Mirah Belle Nua CIN incorporation date / Nua Series C Peak XV Filter Capital,"Legal entity Mirah Belle Naturals & Apothecary Pvt Ltd; CIN U24299HR2019PTC079977; incorp 26 Apr 2019; Series C $50M led Peak XV + Filter Capital, Sep 2026",Series C valuation undisclosed; registry incorp 2019 vs enrich 2016-12-19 (brand may predate current legal entity),,subagent,logged,1
2026-09-15,S0061,Nua,Nua business identity verification,"Nua is women's wellness D2C/femtech brand, NOT carbon credit marketplace. Operating entity: Lagom Labs Private Limited (CIN U24290MH2016PTC288629).",,none,subagent,done,18
2026-09-15,S0061,Nua,Nua founders verification,"Founders confirmed: Ravi Ramachandran (CEO), Projjol Banerjea, Swathi Kulkarni, Abhishek Ramanathan. MCA directors: Ravishankar Ramachandran, Projjol Banerjea, Sunitha Viswanathan (nominee).",,none,subagent,done,18
2026-09-15,S0061,Nua,Nua funding rounds detail,"4 rounds: Series A $4M (2019), pre-B $7.1M (2021), pre-C Rs 35Cr (2025-02), Series C $50M (2026-09-07). Total ~$71.5M.",,none,subagent,done,18
2026-09-15,S0061,Nua,Nua financials,"FY25 revenue Rs 96.1 Cr, PAT -7.0 Cr (Inc42). FY24 revenue Rs 48.02 Cr, PAT -14.94 Cr (Kredible). Run-rate Rs 500 Cr claimed.",,none,subagent,done,18
2026-09-15,S0061,Nua,Nua legal/regulatory,No legal/regulatory issues found in search results. No FSSAI complaints or lawsuits identified.,,none,subagent,done,18
2026-09-15,S0061,Nua,Nua customers/partnerships,"No named enterprise customers. Distribution partners: Amazon, Nykaa, Zepto, Swiggy Instamart, Dunzo, Myntra M-Now. Angel investors: Vindi Banga, Jay Jayaraman, Deepika Padukone family office.",,none,subagent,done,18
2026-09-14,S0062,Truemeds,Truemeds funding Series C valuation founders,$85M Series C two tranches; founders; valuation >$400M; headcount 2800,none major,done,subagent,logged,1
2026-09-14,S0062,Truemeds,Truemeds revenue FY25 FY24,FY24 rev 315 Cr loss 61 Cr; C1/C2 RoC details; $410M C2 valuation,FY25 audited,done,subagent,logged,1
2026-09-14,S0062,Truemeds,Intellihealth Solutions Truemeds CIN Tofler ZaubaCorp,"CIN U85320MH2019PTC320566 (ZaubaCorp) vs U62099MH2019PTC320566 (Tracxn/Insta); same reg 320566, MH matches Mumbai; industry-code differs",industry-code discrepancy (U85320 vs U62099),,subagent,logged,1
2026-09-14,S0062,Truemeds,Truemeds Series C valuation 2025,"TechCrunch Oct 2024: Accel round at $330M valuation; Series C closed $85M Aug 2025 (Inc42, Moneycontrol)",none,,subagent,logged,1
2026-09-14,S0063,Weaver Services,Weaver Services funding acquisitions,"$170M raise; founders; CIHL acquisition; Centrum deal terms; Rs 1,450 Cr raise","CIN, valuation, headcount",done,subagent,logged,1
2026-09-14,S0063,Weaver Services,Weaver Services housing finance CIN incorporation Satrajit Bhattacharya,"CIN U70200MH2024PTC422757, inc 02 Apr 2024 (Tracxn); MH matches Mumbai",none on CIN,,subagent,logged,1
2026-09-14,S0063,Weaver Services,Weaver Services affordable housing finance $170 million Lightspeed Premji Invest funding round,"$170M Aug 2025 (Lightspeed, Premji, Gaja); Rs 1,450cr two-tranche Mar 2026 (Entrackr); no valuation disclosed",valuation undisclosed in all coverage,,subagent,logged,1
2026-09-15,S0063,Weaver Services,Weaver Services debt recovery agency network DRHP 2024 IPO,No Weaver Services debt recovery/agency network entity found. All results point to Weaver Services Private Limited (housing finance). No DRHP filing found on SEBI/BSE/NSE/UnlistedZone.,,Proceed with housing finance entity data; note prompt description mismatch,P3-WAVE,done,42
2026-09-15,S0063,Weaver Services,Weaver Services Private Limited CIN MCA directors,"CIN U70200MH2024PTC422757 confirmed. Directors: Satrajit Siva Bhattacharya (WTD), Anil Kothuri (MD), Gopal Jain (Nominee), Sanjiv Chadha (Nominee). No Sridhar M found.",,Note Sridhar M not found in MCA records,P3-WAVE,done,42
2026-09-15,S0063,Weaver Services,Weaver Services IPO DRHP 2024 status,No DRHP filed. Company is unlisted per MCA (Private UnListed). Not on UnlistedZone DRHP list. No BSE/NSE listing found.,,Mark IPO status as not filed,P3-WAVE,done,42
2026-09-15,S0063,Weaver Services,Weaver Services FY25 financials MCA,"Tracxn financials: Revenue ₹38.86 Cr, Net Profit ₹25.82 Cr, EBITDA ₹75.88 Cr for FY25. InstaFinancials confirms balance sheet filed 31 Mar 2025.",,Populate financials from Tracxn,P3-WAVE,done,42
2026-09-14,S0064,NoBroker,NoBroker startup funding valuation founders 2025,"founders, legal name, rounds, unicorn then $954M mark",,,subagent,logged,1
2026-09-14,S0064,NoBroker,NoBroker revenue FY24 FY25 loss Inc42 Entrackr,"FY24 revenue 803cr, loss 411cr",,,subagent,logged,1
2026-09-14,S0064,NoBroker,NoBroker CIN + Series E valuation,"CIN U74900KA2014PTC077652, incorporated 08 Dec 2014; Series E $210M at $1B; Google extended Series E Mar 2023",FY25 filing financials (FY24 already in enrich file),,subagent,logged,1
2026-09-15,S0064,NoBroker,NoBroker products Buy Rent Move Interior Home Services Payments,"NoBroker Pay, NoBrokerHood, Zivora, ConvoZen.AI, Home Loan Aggregation, Packers & Movers, Legal Services",,None,subagent,done,54
2026-09-15,S0064,NoBroker,NoBroker FY26 revenue profitability IPO status,FY26 revenue >Rs 1000Cr; losses ~Rs 300Cr; targeting profitability in 8-10 months; NOT seeking IPO currently,,None,subagent,done,54
2026-09-14,S0065,Skyroot Aerospace,Skyroot Aerospace unicorn $60 million May 2026,"$60M/$1.1B round, leads, founders, Vikram-1 timeline, prior rounds",Revenue/contract book; equity-debt split single-sourced,Done; financials N/A pre-revenue,subagent,logged,1
2026-09-14,S0065,Skyroot Aerospace,Skyroot Aerospace Private Limited CIN incorporation date,"CIN U74999TG2018PTC125073, incorporated 12 Jun 2018, RoC Hyderabad via ZaubaCorp/IndiaFilings snippets","FY25 figures not surfaced; FY24 filing write-up exists (YourStory Oct 2024, ~2x revenue growth, widening losses) but page fetch 403 and snippet carries no hard ",,subagent,logged,1
2026-09-14,S0065,Skyroot Aerospace,Skyroot Aerospace FY25 revenue loss MCA filing,none with figures,audited or press-quoted FY25/FY24 revenue/loss figures still missing,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara spacetech funding investors founders Bengaluru,"Series B $50M, founders, seed/A1 history",,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara Series A funding 2023 2024 amount investors Kalaari Peak XV,"A1 tranches, seed $2.5M",,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara Research Technologies Private Limited CIN,CIN U74999UR2018PTC009322 for Digantara Research and Technologies Private Limited via ZaubaCorp snippet; note parallel entity Digantara Industries Private Limited (U30304KA2018PTC207867) per Tofler sn,Which CIN is the operating/funding entity; incorporation date for U74999UR2018PTC009322 not in snippet; no FY25 financials surfaced,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara Series B 50 million valuation December 2025,"Series B $50M (Dec 16 2025 close per Moneycontrol), Reliance-led, ~$200M valuation; total raised $64.5M per TechCrunch",audited/press-quoted FY25 financials,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara official website India space,www.digantara.co.in confirmed,,,subagent,logged,1
2026-09-14,S0066,Digantara,Digantara careers page jobs,digantara.co.in/careers confirmed,,,subagent,logged,1
2026-09-15,S0066,Digantara,Digantara identity CIN incorporation date registered office,"Two CINs confirmed: U74999UR2018PTC009322 (Digantara R&T) and U30304KA2018PTC207867 (Digantara Industries), both incorporated 19 Dec 2018; registered office at Brigade Senate-2, Hebbal, Bengaluru 5600",,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara founders Shreeja IISc,"Three founders confirmed: Anirudh Sharma (CEO), Rahul Rawat (COO), Tanveer Ahmed (CTO); all LPU alumni; incubated at IISc SID; NO 'Shreeja' found in any source",,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara funding rounds 2023-2026 AEF India Fund,Seed $2.5M Kalaari (Jul 2021); Series A1 $10M Peak XV (Jun 2023); A1 ext $2M Aditya Birla Ventures+SIDBI (Feb 2024); Series B $50M Reliance-led (Dec 2025); NO AEF India Fund found,,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara products Constellr HelioGlobe,"Products are SCOT, ALBATROSS, SKYGATE, AIRA, MOSAIC; Constellr and HelioGlobe are NOT Digantara products",,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara ESA IN-SPACe ISRO partnerships,"Partnerships: DSTA Singapore (Feb 2026), Tensor Tech (Taiwan), OKAPI Orbits (Germany), EXA (South America), Indo-Australian mission; No direct ESA or IN-SPACe partnership found",,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara financials MCA revenue FY25,FY25 revenue ₹4.7 Cr (47.6% YoY growth from ₹3.2 Cr FY24); net loss ₹24.0 Cr,,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara employees team advisors,"~125 employees including ~80-85 engineers; team includes scientists from ISRO, NASA, US Air Force; no separate advisors identified",,,hyperresearch+monid,done,25
2026-09-15,S0066,Digantara,Digantara MOSAIC DSTA SCOT satellite details,"MOSAIC deployed Aug 2026 (5 sensor nodes); DSTA partnership Feb 2026; SCOT launched Jan 14, 2025 on SpaceX Transporter-12",,,hyperresearch+monid,done,25
2026-09-14,S0067,Games24x7,Games24x7 revenue founders valuation,$75M at $2.5B (2022); founders; products; FY25 rev 2236 Cr loss 64 Cr; FY21 profit,early round history,done,subagent,logged,1
2026-09-14,S0067,Games24x7,Games24x7 layoffs RMG ban,Sept 2025 400-500 layoffs; RMG ban; May 2025 180 layoffs,post-ban pivot traction,done,subagent,logged,1
2026-09-14,S0067,Games24x7,Games24x7 revenue FY25 RummyCircle My11Circle,Livemint confirms My11Circle belongs to Games24x7; rival framing corrected,FY25 financials not found,,subagent,logged,1
2026-09-14,S0067,Games24x7,Q-wave claim source-hunt,1 resolved,,none,subagent,logged,1
2026-09-14,S0067,Games24x7,PLAY GAMES24X7 PRIVATE LIMITED U92490MH2006PTC162586 zaubacorp,"Play Games24x7 CIN U92490MH2006PTC162586, incorp 13 Jun 2006, Mumbai (ZaubaCorp/Tracxn/InstaFinancials)",none,,subagent,logged,1
2026-09-14,S0067,Games24x7,Games24x7 raises funding March 2022 Tiger Global valuation 2.5 billion,"$75M Mar 30 2022 at $2.5B led Malabar, Tiger/Raine (Moneycontrol/ET/VCCircle)",none,,subagent,logged,1
2026-09-15,S0067,Games24x7,Games24x7 identity CIN entity legal_name,"Play Games24x7 Private Limited, CIN U92490MH2006PTC162586, incorporated Jun 13 2006, Mumbai HQ at Nesco IT Park Goregaon",,none,web_search + hyperresearch fetch,done,6
2026-09-15,S0067,Games24x7,Games24x7 founders Shubham Aryan third co-founder,"Tracxn lists Bhavin Pandya, Trivikraman Thampy, Shubham Aryan as co-founders; company website lists only Pandya and Thampy",,none,web_search,done,6
2026-09-15,S0067,Games24x7,Games24x7 EQT $50M 2024 funding,No EQT-led $50M round found. Total funding $98.1M across 6 rounds per Tracxn; last round $75M Series C Mar 2022,,confirm no EQT investment exists,web_search,logged,6
2026-09-15,S0067,Games24x7,Games24x7 FY23 FY24 FY25 financials MCA,"FY22 rev ₹1,169 Cr loss ₹282.4 Cr; FY23 rev ₹1,988 Cr loss ₹199.5 Cr; FY24 rev ₹2,273.5 Cr; FY25 rev ₹2,236.1 Cr PAT -₹64 Cr",,none,web_search + hyperresearch fetch,done,6
2026-09-15,S0067,Games24x7,Games24x7 GST 28% impact Online Gaming Act 2025,28% GST on entry fee effective Oct 1 2023; Online Gaming Act 2025 banned RMG Aug/Sep 2025; Tamil Nadu/Karnataka bans 2022 overturned,,none,web_search + hyperresearch fetch,done,6
2026-09-15,S0067,Games24x7,Games24x7 MPL acquisition,No MPL acquisition. Games24x7 invested in CricHeroes (not acquired). MPL is a competitor.,,none,web_search,logged,6
2026-09-15,S0067,Games24x7,Games24x7 post-ban 2026 status free-to-play,Company pivoting to free-to-play; no specific 2026 traction data found; no DRHP/IPO filed,,search for 2026 post-ban business updates,web_search,logged,6
2026-09-15,S0067,Games24x7,Games24x7 people board directors CXOs,"Saroj Panigrahi (COO→CEO), Vikrant Goyal (CHRO), Ritesh Agarwal (SVP Eng), board: Sawyer, Pollock, Pandya, Thampy, Salter",,none,web_search + hyperresearch fetch,done,6
2026-09-14,S0068,Infra.Market,Infra.Market funding Series G valuation,"Series G Rs 731.5Cr, investors, $2.8Bn flat; Series F $121Mn; IPO 500-700Mn",DRHP contents (confidential),done,subagent,logged,1
2026-09-14,S0068,Infra.Market,Infra.Market founders revenue FY24 FY25,"FY25 Rs 18,472Cr revenue, Rs 219.7Cr PAT; FY24 Rs 14,530Cr/378Cr; founders; 2016 founded",none,done,subagent,logged,1
2026-09-14,S0068,Infra.Market,Infra.Market Shalimar Paints acquisition majority 2021; Infra.Market Emcer Tiles acquisition 2022; Infra.Market Metro Group acquisition 200 crore 2023,Shalimar Paints and Metro Group acquisition coverage; Emcer reference not independently detailed in returned snippet,Emcer transaction terms and Metro date conflict with batch metadata,Verify against transaction filings or company disclosures,subagent,logged,1
2026-09-14,S0068,Infra.Market,Infra.Market official website India construction,infra.market confirmed,,,subagent,logged,1
2026-09-14,S0068,Infra.Market,Infra.Market careers page jobs,infra.market/careers confirmed,,,subagent,logged,1
2026-09-14,S0069,Kinara AI,Kinara AI edge AI chips startup funding 2025 2026,"acquisition $307M, founders, $54M raised, Hyderabad team ~100",MCA figures,,subagent,logged,1
