founder_id,person_id,name,startup_id,company,role_title,founder_type,active,departure_date,education,linkedin,location,prev_companies_raw,previous_company_count,source_id,confidence,notes
FDR0313,P0543,Vaibhav Porwal,S0107,Dezerv,Co-founder,co-founder,True,,ex-IIFL Wealth Senior Managing Partner,,,,0,SRC01864,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0314,P0544,Sahil Contractor,S0107,Dezerv,Co-founder,co-founder,True,,ex-IIFL Wealth Senior Managing Partner,,,,0,SRC01864,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0315,P0546,Apoorva Bajaj,S0108,Edubuk,CEO,founder,True,,,,,,0,SRC01872,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0316,P0547,Shivaani Mehrotra Bajaj,S0108,Edubuk,Co-founder,co-founder,True,,,,,,0,SRC01872,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0317,P0548,Saurabh Pandey,S0109,EloElo,Co-founder & CEO,co-founder,True,,Ex-Flipkart P&L leader; 14+ yrs experience,,,,0,SRC01879,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0318,P0549,Akshay Dubey,S0109,EloElo,Co-founder & COO (to Oct 2023 per LinkedIn),co-founder,False,,Ex-Flipkart; IIT KGP,,,,0,SRC01881,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0319,P0555,Ishendra Agarwal,S0110,GIVA,Founder & CEO,founder,True,,CEO; IIT Kanpur alumnus,,,,0,SRC01910,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0320,P0556,Nikita Prasad,S0110,GIVA,Co-founder,co-founder,True,,Creative Head; NIFT,,,,0,SRC01921,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0321,P0557,Aditya Labroo,S0110,GIVA,Co-founder & COO,co-founder,True,,COO elevated to co-founder (Jun 2025),,,,0,SRC01921,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0322,P0558,Sachin Shetty,S0110,GIVA,Co-founder (ex),,False,,UNKNOWN,,,,0,SRC01925,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0323,P0564,UNKNOWN,S0111,Impetus Technologies,Founders not verified in LITE pass,founder,True,,,,,,0,,LOW,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0324,P0507,Rahul Garg,S0112,Moglix,Founder & CEO,founder,True,,IIT Kanpur; ISB,,,,0,SRC01945,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0325,P0565,Sai Srinivas (Garimella Sai Srinivas Kiran),S0113,MPL (Mobile Premier League),Co-founder & CEO,co-founder,True,,,,,,0,SRC01969,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0326,P0566,Alakh Pandey,S0114,PhysicsWallah,Founder & CEO,founder,True,,Not disclosed publicly,,,,0,SRC01970,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0327,P0567,Prateek Maheshwari,S0114,PhysicsWallah,Co-Founder,co-founder,True,,IIT BHU (Mechanical Engineering),,,,0,SRC01970,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0328,P0568,AB Gupta (Abhijit Gupta),S0115,Popo Global,Co-Founder,co-founder,True,,N/A,,,,0,SRC01980,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0329,P0569,Nikhil Gupta,S0115,Popo Global,Co-Founder,co-founder,True,,N/A,,,,0,SRC01981,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0330,P0570,Abhishek Bansal,S0116,Shadowfax,Co-Founder & CEO,co-founder,True,,N/A,,,,0,SRC01984,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0331,P0571,Vaibhav Khandelwal,S0116,Shadowfax,Co-Founder & CTO,co-founder,True,,N/A,,,,0,SRC01991,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0332,P0572,Gaurav Jaithliya,S0116,Shadowfax,Co-Founder,co-founder,True,,N/A,,,,0,SRC01991,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0333,P0573,Praharsh Chandra,S0116,Shadowfax,Co-Founder,co-founder,True,,N/A,,,,0,SRC01986,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0334,P0574,Vasanth Kamath,S0117,Smallcase,Co-Founder & CEO,co-founder,True,,IIT Kharagpur,,,,0,SRC01998,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0335,P0575,Anugrah Shrivastava,S0117,Smallcase,Co-Founder,co-founder,True,,IIT Kharagpur,,,,0,SRC01997,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0336,P0576,Rohan Gupta,S0117,Smallcase,Co-Founder,co-founder,True,,IIT Kharagpur,,,,0,SRC01997,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0337,P0577,Ajay Lakhotia,S0118,StockGro,Founder & Chief Evolution Officer,co-founder,True,,ISB (Indian School of Business); MBA Analytical Finance & Strategy,,,,0,SRC02002,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0338,P0578,Vijay Lakhotia,S0118,StockGro,Director,co-founder,True,,N/A,,,,0,SRC02002,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0339,P0580,Amit Gupta,S0119,Yulu,Co-Founder & CEO,co-founder,True,,"IIT Kanpur (B.Tech Mechanical Engineering, 2000); Harvard Business School Executive MBA",,,,0,SRC02017,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0340,P0581,RK Misra,S0119,Yulu,Co-Founder,co-founder,True,,IIT Kanpur; Tokyo University; Harvard Kennedy School,,,,0,SRC02017,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0341,P0582,Naveen Dachuri,S0119,Yulu,Co-Founder & CTO,co-founder,True,,Co-founder and CTO of Yulu,,,,0,SRC02013,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0342,P0583,Anuj Tewari,S0119,Yulu,Co-Founder & CFO,co-founder,True,,Elevated to co-founder in November 2023; previously CFO,,,,0,SRC02016,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0343,P0584,Hemant Gupta,S0119,Yulu,Co-Founder,co-founder,,,,,,,0,SRC02013,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0344,P0589,Sudheer Koneru,S0120,Zenoti,Founder & CEO,founder,,,Founded Zenoti (formerly ManageMySpa); previously CTO at Mozaik Media,,,,0,SRC02038,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0345,P0590,Dheeraj Koneru,S0120,Zenoti,Founder,co-founder,,,Co-founder; previously CTO at Mozaik Media,,,,0,SRC02038,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0346,P0591,Anand Arvind,S0120,Zenoti,Founder,co-founder,,,,,,,0,SRC02038,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0347,P0592,Saritha Katikaneni,S0120,Zenoti,Founder,co-founder,,,,,,,0,SRC02038,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0348,P0593,Sunil Kumar,S0120,Zenoti,Founder,co-founder,,,,,,,0,SRC02038,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0349,P0598,Aarti Vaishnav,S0121,Exxat,Founder & CEO,founder,,,Founder and CEO of Exxat; quoted in Accel-KKR press release,,,,0,SRC02060,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0350,P0599,Rohan Ganapathy,S0122,Bellatrix Aerospace,Co-Founder & CEO,co-founder,,,Co-founder and CEO of Bellatrix Aerospace; quoted in Pre-Series B press release,,,,0,SRC02067,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0351,P0600,Yashas Karanam,S0122,Bellatrix Aerospace,Co-Founder & COO,co-founder,,,Co-founder and COO; quoted on manufacturing milestones,,,,0,SRC02067,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0352,P0601,Saagar Mala,S0122,Bellatrix Aerospace,Co-Founder,co-founder,,,,,,,0,SRC02069,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0353,P0602,Romita Mazumdar,S0123,Foxtale,Founder & CEO,founder,,,Founded Foxtale in 2021; D2C skincare brand; launched Hula Hoop by Foxtale in Dec 2025,,,,0,SRC02074,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0354,P0603,Surianarayanan,S0123,Foxtale,Co-Founder,co-founder,,,,,,,0,SRC02076,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0355,P0605,Suyash Singh,S0124,GalaxEye,Founder & CEO,founder,True,,CEO; IIT Madras,,,,0,SRC02091,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0356,P0606,Denil Chawda,S0124,GalaxEye,Co-founder,co-founder,True,,,,,,0,SRC02089,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0357,P0607,Kishan Thakkar,S0124,GalaxEye,Co-founder,co-founder,True,,,,,,0,SRC02089,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0358,P0608,Pranit Mehta,S0124,GalaxEye,Co-founder,co-founder,True,,,,,,0,SRC02089,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0359,P0609,Rakshit Bhatt,S0124,GalaxEye,Co-founder,co-founder,True,,,,,,0,SRC02089,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0360,P0610,Bob Pattillo,S0125,HerSpace Manufacturing,Founder (also founder of Gray Matters Capital),founder,True,,,,,,0,SRC02096,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0361,P0611,Puneeth Thimmegowda,S0125,HerSpace Manufacturing,Founder,founder,True,,,,,,0,SRC02096,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0362,P0616,Siddharth Dungarwal,S0126,Snitch,Founder & CEO,founder,True,,,,,,0,SRC02103,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0363,P0617,Rishabh Nigam,S0126,Snitch,Co-founder,,True,,"Worked in growth roles at ZEE5, Pocket FM, upGrad",,,,0,SRC02107,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0364,P0618,Nandini Shrivastava,S0126,Snitch,Co-founder,,True,,,,,,0,SRC02107,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0365,P0619,Anurag Sinha,S0127,OneCard (FPL Technologies),Co-founder & CEO,co-founder,True,,,,,,0,SRC02118,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0366,P0620,Vibhav Hathi,S0127,OneCard (FPL Technologies),Co-founder,co-founder,True,,,,,,0,SRC02119,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0367,P0621,Rupesh Kumar,S0127,OneCard (FPL Technologies),Co-founder,co-founder,True,,,,,,0,SRC02119,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0368,P0622,Karan Mehta,S0128,Rezolv,Founder,founder,True,,"Founder, Kissht; Carnegie Mellon",,,,0,SRC02132,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0369,P0623,Sonali Jindal,S0128,Rezolv,Founder,founder,True,,"Co-founder, Kissht",,,,0,SRC02124,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0370,P0624,Karan Mukesh Mehta,S0128,Rezolv,Co-Founder,,True,,UNKNOWN,,,,0,SRC02127,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0371,P0625,Neha Mittal,S0129,JustAI,CEO & Co-founder,co-founder,True,,"ex-head of product Retention & Growth at Pinterest and Twitter; co-founded CityStructure; founding engineer Sensorflow; ex-CZI, Goldman Sachs",,,,0,SRC02135,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0372,P0626,Jeff Hara,S0129,JustAI,Co-founder & CTO,co-founder,True,,ML/recommendation systems (per YesPress profile),,,,0,SRC02134,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0373,P0627,Hemant Kabra (Hemant Mahendrakumar Kabra),S0130,BGauss,Founder & MD,founder,True,,"Founder & MD, BGauss; angel investor",,,,0,SRC02151,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0374,P0628,Hemant Mahendrakumar Kabra,S0130,BGauss,Founder & MD,,True,,Founder & MD of BGauss; Director of RR Global; angel investor background,,,,0,SRC02141,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0375,P0632,Sheetanshu Tyagi,S0131,Emo Energy,Co-founder & CEO,co-founder,True,,,,,,0,SRC02159,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0376,P0633,Rahul Patel (Rahul Ratilal Patel),S0131,Emo Energy,Co-founder,co-founder,True,,,,,,0,SRC02159,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0377,P0634,Krish Subramanian,S0134,Chargebee,CEO & Co-founder,co-founder,True,,,,,,0,SRC02172,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0378,P0635,Rajaraman Santhanam,S0134,Chargebee,CPO & Co-founder,co-founder,True,,,,,,0,SRC02172,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0379,P0636,Saravanan KP,S0134,Chargebee,CTO & Co-founder,co-founder,True,,,,,,0,SRC02172,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0380,P0637,Thiyagarajan T (Thiyagu),S0134,Chargebee,Co-founder (ex),co-founder,False,,,,,,0,SRC02187,MEDIUM,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0381,P0645,Sahil Barua,S0135,Delhivery,"Co-founder, MD & CEO",co-founder,True,,,,,,0,SRC02219,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0382,P0646,Kapil Bharati,S0135,Delhivery,"Co-founder, CTO",co-founder,True,,,,,,0,SRC02221,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0383,P0647,Suraj Saharan,S0135,Delhivery,Co-founder,co-founder,True,,,,,,0,SRC02221,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0384,P0648,Mohit Tandon,S0135,Delhivery,Co-founder,co-founder,False,,,,,,0,SRC02221,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0385,P0649,Bhavesh Manglani,S0135,Delhivery,Co-founder,co-founder,False,,,,,,0,SRC02221,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0386,P0664,Darshan Singh Rana,S0136,Erisha E Mobility,"Managing Director, Chairman & Founder",founder,True,,,,,,0,SRC02235,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0387,P0665,Sudhir Rana,S0136,Erisha E Mobility,Co-founder / Director,co-founder,True,,,,,,0,SRC02232,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0388,P0159,Girish Mathrubootham,S0137,Freshworks,Founder (Executive Chairman; CEO until 2024),founder,True,,"MBA, University of Madras",,,,0,SRC02242,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0389,P0666,Shan Krishnasamy,S0137,Freshworks,Co-founder (ex),co-founder,False,,,,,,0,SRC02243,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
FDR0390,P0329,Ritesh Agarwal,S0138,OYO,Founder & CEO,founder,True,,,,,,0,SRC02250,HIGH,verbatim FOUNDERS passthrough + parsed prev_companies count; same person_id across companies preserved
