link_id,startup_id,investor_id,investor_name,investor_type,round_type,round_date,first_seen,rounds,lead,disclosed_amount,amount,board_seat,status,source_id,confidence
IL00912,S0044,INV0321,Coatue (seller),,Secondary,2024-12-19,,,,,,,,SRC00785,HIGH
IL00913,S0044,INV0322,Lightbox (seller),,Secondary,2024-12-19,,,,,,,,SRC00785,HIGH
IL00914,S0044,INV0070,KKR,,Secondary,2024-12-19,,,lead,,,,,SRC00785,HIGH
IL00915,S0044,INV0323,Qatar Investment Authority,,Unattributed top-up,2025-04-22,,,lead,25.0,,,,SRC00787,MEDIUM
IL00916,S0044,INV0323,Qatar Investment Authority,,Unattributed top-up,2025-04-22,,,lead,25.0,,,,SRC00787,MEDIUM
IL00917,S0044,INV0323,Qatar Investment Authority,,Series F,2021-10-07,,,lead,175.0,,,,SRC00789,MEDIUM
IL00918,S0044,INV0323,Qatar Investment Authority,,Series F,2021-10-07,,,lead,175.0,,,,SRC00789,MEDIUM
IL00919,S0044,INV0323,Qatar Investment Authority,,Top-up (unattributed),2025-04-22,,,lead,25.0,,,,SRC00787,MEDIUM
IL00920,S0044,INV0323,Qatar Investment Authority,,Top-up (unattributed),2025-04-22,,,lead,25.0,,,,SRC00787,MEDIUM
IL00921,S0044,INV0324,Sequoia India (now Peak XV Partners),,Series A,2017,,,,,,,,SRC00795,LOW
IL00922,S0044,INV0245,Coatue,,Series B,2018,,,,,,,,SRC00785,LOW
IL00923,S0044,INV0325,Lightbox,,Series B,2018,,,,,,,,SRC00785,LOW
IL00924,S0044,INV0037,Peak XV Partners,,Series C,2019,,,,,,,,SRC00795,LOW
IL00925,S0044,INV0245,Coatue,,Series C,2019,,,,,,,,SRC00795,LOW
IL00926,S0044,INV0325,Lightbox,,Series C,2019,,,,,,,,SRC00795,LOW
IL00927,S0044,INV0127,Temasek,sovereign,,,,['Series G'],True,,,,,SRC00786,HIGH
IL00928,S0044,INV0323,Qatar Investment Authority,sovereign,,,,"['Series F', '2025 top-up']",True,,,,,SRC00787,HIGH
IL00929,S0044,INV0070,KKR,PE,,,,['Secondary Dec 2024'],True,,,,,SRC00785,HIGH
IL00930,S0044,INV0319,Evolvence Capital,PE,,,,['Series G'],,,,,,SRC00785,MEDIUM
IL00931,S0044,INV0245,Coatue,VC,,,,['earlier'],,,,,,SRC00785,MEDIUM
IL00932,S0044,INV0040,Peak XV Partners (Sequoia India),VC,,,,['earlier'],,,,,,SRC00795,MEDIUM
IL00933,S0045,INV0326,L Catterton,,Private Equity minority,2023-06-20,,,lead,60.0,,,,SRC00797,
IL00934,S0045,INV0327,Nestle S.A.,,Corporate minority,2025-05-26,,,lead,,,,,SRC00798,
IL00935,S0045,INV0327,Nestle S.A.,,Corporate minority,2025-05-26,,,lead,,,,,SRC00798,HIGH
IL00936,S0045,INV0327,Nestle S.A.,,Corporate minority,2025-05-26,,,lead,,,,,SRC00798,HIGH
IL00937,S0045,INV0326,L Catterton,,,,,['2023 PE'],True,,,,,SRC00797,
IL00938,S0045,INV0327,Nestle S.A.,,,,,['2025 corporate minority'],True,,,,,SRC00798,
IL00939,S0046,INV0328,Khazanah Nasional Berhad,,Series C,2016-05-10,,,lead,100.0,,,,SRC00824,MEDIUM
IL00940,S0046,INV0328,Khazanah Nasional Berhad,,Series C,2016-05-10,,,lead,100.0,,,,SRC00824,MEDIUM
IL00941,S0046,INV0329,Apax Partners,,Series D (Apax),2019-01-01,,,lead,200.0,,,,SRC00825,MEDIUM
IL00942,S0046,INV0329,Apax Partners,,Series D (Apax),2019-01-01,,,lead,200.0,,,,SRC00825,MEDIUM
IL00943,S0046,INV0330,TPG Capital,,Series D (TPG),2022-01-05,,,lead,360.0,,,,SRC00825,HIGH
IL00944,S0046,INV0330,TPG Capital,,Series D (TPG),2022-01-05,,,lead,360.0,,,,SRC00825,HIGH
IL00945,S0046,INV0331,Trust Investment Advisors funds,,Secondary,2025-07-15,,,,170.0,,,,SRC00816,HIGH
IL00946,S0046,INV0011,White Oak Capital,,Secondary,2025-07-15,,,,170.0,,,,SRC00816,HIGH
IL00947,S0046,INV0115,Gaja Capital,,Secondary,2025-07-15,,,,170.0,,,,SRC00816,HIGH
IL00948,S0046,INV0332,Neo Asset Management,,Secondary,2025-07-15,,,,170.0,,,,SRC00816,HIGH
IL00949,S0046,INV0330,TPG Capital,PE,,,,['Series D 2022'],True,,,,,SRC00825,HIGH
IL00950,S0046,INV0333,Apax Partners (Quinag Bidco),PE,,,,"['2019', 'OFS seller 2025']",True,,,,,SRC00815,HIGH
IL00951,S0046,INV0328,Khazanah Nasional Berhad,sovereign,,,,['Series C 2016'],,,,,,SRC00824,MEDIUM
IL00952,S0046,INV0334,TA Associates,PE,,,,['Series B'],,,,,,SRC00825,MEDIUM
IL00953,S0047,INV0335,Artal Asia (Invus affiliate),,Series C,2021-12-20,,,lead,85.0,,,,SRC00844,
IL00954,S0047,INV0336,SC Ventures (Standard Chartered),,Series D,2025-06-30,,,lead,120.0,,,,SRC00829,
IL00955,S0047,INV0048,Nexus Venture Partners,,Seed,2015-12-16,,,lead,1.97,,,,SRC00837,HIGH
IL00956,S0047,INV0048,Nexus Venture Partners,,Seed,2015-12-16,,,lead,1.97,,,,SRC00837,HIGH
IL00957,S0047,INV0048,Nexus Venture Partners,,Series A,2017-05-15,,,lead,11.4,,,,SRC00837,HIGH
IL00958,S0047,INV0170,Kalaari Capital,,Series A,2017-05-15,,,,11.4,,,,SRC00837,HIGH
IL00959,S0047,INV0048,Nexus Venture Partners,,Series A,2017-05-15,,,lead,11.4,,,,SRC00837,HIGH
IL00960,S0047,INV0337,Heron Rock,,Series B,2019-01-04,,,lead,15.8,,,,SRC00837,HIGH
IL00961,S0047,INV0338,William R Jarvis,,Series B,2019-01-04,,,,15.8,,,,SRC00837,HIGH
IL00962,S0047,INV0170,Kalaari Capital,,Series B,2019-01-04,,,,15.8,,,,SRC00837,HIGH
IL00963,S0047,INV0048,Nexus Venture Partners,,Series B,2019-01-04,,,,15.8,,,,SRC00837,HIGH
IL00964,S0047,INV0339,Capria,,Series B,2019-01-04,,,,15.8,,,,SRC00837,HIGH
IL00965,S0047,INV0340,BNK Ventures,,Series B,2019-01-04,,,,15.8,,,,SRC00837,HIGH
IL00966,S0047,INV0337,Heron Rock,,Series B,2019-01-04,,,lead,15.8,,,,SRC00837,HIGH
IL00967,S0047,INV0337,Heron Rock,,Series B,2020-10-20,,,lead,25.1,,,,SRC00837,HIGH
IL00968,S0047,INV0341,JumboFund,,Series B,2020-10-20,,,lead,25.1,,,,SRC00837,HIGH
IL00969,S0047,INV0342,Jarvis Family Investments,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00970,S0047,INV0048,Nexus Venture Partners,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00971,S0047,INV0343,Siddhi Capital,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00972,S0047,INV0344,William Jarvis,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00973,S0047,INV0339,Capria,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00974,S0047,INV0170,Kalaari Capital,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00975,S0047,INV0345,SEE,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00976,S0047,INV0346,e Analytics Partners,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00977,S0047,INV0347,Reaction,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00978,S0047,INV0348,Vikas Aggarwal,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00979,S0047,INV0349,Radha B G,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00980,S0047,INV0350,Anjana Aggarwal,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00981,S0047,INV0351,Abheek Singhi,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00982,S0047,INV0352,Rubal Jain,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00983,S0047,INV0353,Janmejaya Sinha,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00984,S0047,INV0354,Raman Aggarwal,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00985,S0047,INV0355,Sudhir Menon,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00986,S0047,INV0356,Sachin Nandgaonkar,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00987,S0047,INV0357,Rohan Lamba,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00988,S0047,INV0358,Bhago Mobility,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00989,S0047,INV0359,Pimpernel Holdings,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00990,S0047,INV0360,Compaa de Galletas Noel,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00991,S0047,INV0361,Natesan Synchrocones,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00992,S0047,INV0362,Alpesh Shah,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00993,S0047,INV0363,Srinivasan Raman,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00994,S0047,INV0364,Ravi Srivastava,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00995,S0047,INV0365,Arindam Kumar Bhattacharya,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00996,S0047,INV0366,Veronorte,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00997,S0047,INV0367,The Peter Crosby Estate Discretionary,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00998,S0047,INV0368,Euthymia,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL00999,S0047,INV0369,Klinkert Investments,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01000,S0047,INV0370,VII Ventures,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01001,S0047,INV0371,Alteria Capital,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01002,S0047,INV0372,Shyam Narayan Viswanathan,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01003,S0047,INV0373,Ganesh Guruswamy,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01004,S0047,INV0374,Venkateshwaran Balaram,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01005,S0047,INV0375,Rishikeshvakula Varadarajan,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01006,S0047,INV0376,Discovery Ventures,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01007,S0047,INV0377,Natesan,,Series B,2020-10-20,,,,25.1,,,,SRC00837,HIGH
IL01008,S0047,INV0337,Heron Rock,,Series B,2020-10-20,,,lead,25.1,,,,SRC00837,HIGH
IL01009,S0047,INV0341,JumboFund,,Series B,2020-10-20,,,lead,25.1,,,,SRC00837,HIGH
IL01010,S0047,INV0378,Invus,,Series C,2021-12-20,,,lead,69.8,,,,SRC00837,HIGH
IL01011,S0047,INV0379,Artal Asia,,Series C,2021-12-20,,,lead,69.8,,,,SRC00837,HIGH
IL01012,S0047,INV0048,Nexus Venture Partners,,Series C,2021-12-20,,,,69.8,,,,SRC00837,HIGH
IL01013,S0047,INV0170,Kalaari Capital,,Series C,2021-12-20,,,,69.8,,,,SRC00837,HIGH
IL01014,S0047,INV0380,Ajax Partners,,Series C,2021-12-20,,,,69.8,,,,SRC00837,HIGH
IL01015,S0047,INV0378,Invus,,Series C,2021-12-20,,,lead,69.8,,,,SRC00837,HIGH
IL01016,S0047,INV0379,Artal Asia,,Series C,2021-12-20,,,lead,69.8,,,,SRC00837,HIGH
IL01017,S0047,INV0371,Alteria Capital,,Venture Debt,2021-06-04,,,lead,4.79,,,,SRC00837,HIGH
IL01018,S0047,INV0371,Alteria Capital,,Venture Debt,2021-06-04,,,lead,4.79,,,,SRC00837,HIGH
IL01019,S0047,INV0371,Alteria Capital,,Venture Debt,2023-03-14,,,lead,9.13,,,,SRC00837,HIGH
IL01020,S0047,INV0381,Innoven Capital,,Venture Debt,2023-03-14,,,lead,9.13,,,,SRC00837,HIGH
IL01021,S0047,INV0371,Alteria Capital,,Venture Debt,2023-03-14,,,lead,9.13,,,,SRC00837,HIGH
IL01022,S0047,INV0381,Innoven Capital,,Venture Debt,2023-03-14,,,lead,9.13,,,,SRC00837,HIGH
IL01023,S0047,INV0379,Artal Asia,,Series C3,2024-03-18,,,lead,18.2,,,,SRC00840,HIGH
IL01024,S0047,INV0337,Heron Rock,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01025,S0047,INV0347,Reaction,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01026,S0047,INV0370,VII Ventures,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01027,S0047,INV0382,Jarvis Reserve Fund,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01028,S0047,INV0383,Sabre Investment,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01029,S0047,INV0025,Arkam Ventures,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01030,S0047,INV0384,W250 Venture Fund,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01031,S0047,INV0343,Siddhi Capital,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01032,S0047,INV0366,Veronorte,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01033,S0047,INV0376,Discovery Ventures,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01034,S0047,INV0385,Dfosg,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01035,S0047,INV0365,Arindam Kumar Bhattacharya,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01036,S0047,INV0374,Venkateshwaran Balaram,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01037,S0047,INV0386,Yogesh Chaudhary,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01038,S0047,INV0387,Alok Kumar Ramsisaria,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01039,S0047,INV0388,Sameer Jain,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01040,S0047,INV0389,Vasudha Karthik,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01041,S0047,INV0390,Sampat Singh Ahluwalia,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01042,S0047,INV0391,Chitranjan Agarwal,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01043,S0047,INV0392,Sabre Investment Consultants,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01044,S0047,INV0393,Jarvis,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01045,S0047,INV0394,Abhinav Bhalaik,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01046,S0047,INV0395,Ramesh Gopal,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01047,S0047,INV0396,Kashish Bhatia,,Series C3,2024-03-18,,,,18.2,,,,SRC00840,HIGH
IL01048,S0047,INV0379,Artal Asia,,Series C3,2024-03-18,,,lead,18.2,,,,SRC00840,HIGH
IL01049,S0047,INV0371,Alteria Capital,,Series C,2023-05-26,,,lead,0.459,,,,SRC00837,MEDIUM
IL01050,S0047,INV0381,Innoven Capital,,Series C,2023-05-26,,,lead,0.459,,,,SRC00837,MEDIUM
IL01051,S0047,INV0371,Alteria Capital,,Series C,2023-05-26,,,lead,0.459,,,,SRC00837,MEDIUM
IL01052,S0047,INV0381,Innoven Capital,,Series C,2023-05-26,,,lead,0.459,,,,SRC00837,MEDIUM
IL01053,S0047,INV0397,NEC Corporation,,Strategic Investment,2026-03-03,,,lead,,,,,SRC00836,HIGH
IL01054,S0047,INV0397,NEC Corporation,,Strategic Investment,2026-03-03,,,lead,,,,,SRC00836,HIGH
IL01055,S0047,INV0398,SC Ventures,,,,,['Series D 2025'],True,,,,,SRC00829,
IL01056,S0047,INV0399,Artal Asia (Invus),,,,,"['Series C 2021', 'Series D 2025']",True,,,,,SRC00845,
IL01057,S0047,INV0400,"Nexus Venture Partners, Kalaari Capital",,,,,['early Series A/B'],False,,,,,SRC00846,
IL01058,S0048,INV0302,TPG Growth,,Series C,2018-09-19,,,lead,70.0,,,,SRC00868,
IL01059,S0048,INV0401,Goldman Sachs,,Series C,2018-09-19,,,lead,70.0,,,,SRC00868,
IL01060,S0048,INV0070,KKR,,Series F,2022-02-08,,,lead,180.0,,,,SRC00851,
IL01061,S0048,INV0402,Saint-Gobain,,Series F tranche,2024-02-29,,,lead,,,,,SRC00869,
IL01062,S0048,INV0403,Helion Venture Partners,,Series A,2014-12-17,,,lead,4.6,,,,SRC00867,HIGH
IL01063,S0048,INV0404,Jungle Ventures,,Series A,2014-12-17,,,lead,4.6,,,,SRC00867,HIGH
IL01064,S0048,INV0112,Bessemer Venture Partners,,Series A,2014-12-17,,,lead,4.6,,,,SRC00867,HIGH
IL01065,S0048,INV0405,Oak Group,,Series A,2014-12-17,,,lead,4.6,,,,SRC00867,HIGH
IL01066,S0048,INV0112,Bessemer Venture Partners,,Series A (second tranche),2015-08-11,,,lead,8.6,,,,SRC00867,HIGH
IL01067,S0048,INV0404,Jungle Ventures,,Series A (second tranche),2015-08-11,,,lead,8.6,,,,SRC00867,HIGH
IL01068,S0048,INV0403,Helion Venture Partners,,Series A (second tranche),2015-08-11,,,lead,8.6,,,,SRC00867,HIGH
IL01069,S0048,INV0406,Gokul Rajaram,,Series A (second tranche),2015-08-11,,,lead,8.6,,,,SRC00867,HIGH
IL01070,S0048,INV0112,Bessemer Venture Partners,,Series B,2016-05-13,,,lead,15.0,,,,SRC00870,HIGH
IL01071,S0048,INV0403,Helion Venture Partners,,Series B,2016-05-13,,,lead,15.0,,,,SRC00870,HIGH
IL01072,S0048,INV0404,Jungle Ventures,,Series B,2016-05-13,,,lead,15.0,,,,SRC00870,HIGH
IL01073,S0048,INV0405,Oak Group,,Series B,2016-05-13,,,lead,15.0,,,,SRC00870,HIGH
IL01074,S0048,INV0407,IKEA (Ingka Group),,Series D,2019-05-20,,,lead,,,,,SRC00867,MEDIUM
IL01075,S0048,INV0408,Kharis Capital,,Series D (second tranche),2020-01-28,,,lead,60.0,,,,SRC00867,HIGH
IL01076,S0048,INV0409,Venturi Partners,,Series D (second tranche),2020-01-28,,,lead,60.0,,,,SRC00867,HIGH
IL01077,S0048,INV0410,Tahoe Investment Group,,Series D (second tranche),2020-01-28,,,lead,60.0,,,,SRC00867,HIGH
IL01078,S0048,INV0401,Goldman Sachs,,Series D (third tranche),2020-09-03,,,lead,90.0,,,,SRC00867,HIGH
IL01079,S0048,INV0411,EDBI,,Series D (third tranche),2020-09-03,,,lead,90.0,,,,SRC00867,HIGH
IL01080,S0048,INV0409,Venturi Partners,,Series D (third tranche),2020-09-03,,,lead,90.0,,,,SRC00867,HIGH
IL01081,S0048,INV0412,Ingka Group,,Series D (third tranche),2020-09-03,,,lead,90.0,,,,SRC00867,HIGH
IL01082,S0048,INV0408,Kharis Capital,,Series D (third tranche),2020-09-03,,,lead,90.0,,,,SRC00867,HIGH
IL01083,S0048,INV0413,Trifecta Capital,,Venture Debt,2020-10-02,,,lead,,,,,SRC00867,MEDIUM
IL01084,S0048,INV0020,TPG,,Series F (first tranche),2021-10-07,,,,57.8,,,,SRC00861,HIGH
IL01085,S0048,INV0414,QuaeroQ,,Series F (first tranche),2021-10-07,,,,57.8,,,,SRC00861,HIGH
IL01086,S0048,INV0413,Trifecta Capital,,Series F (first tranche),2021-10-07,,,,57.8,,,,SRC00861,HIGH
IL01087,S0048,INV0415,JV LivSpace SPV,,Series F (first tranche),2021-10-07,,,,57.8,,,,SRC00861,HIGH
IL01088,S0048,INV0404,Jungle Ventures,,Series F (first tranche),2021-10-07,,,,57.8,,,,SRC00861,HIGH
IL01089,S0048,INV0402,Saint-Gobain,,Series F (first tranche),2021-10-07,,,lead,57.8,,,,SRC00861,HIGH
IL01090,S0048,INV0407,IKEA (Ingka Group),,Series F (first tranche),2021-10-07,,,lead,57.8,,,,SRC00861,HIGH
IL01091,S0048,INV0404,Jungle Ventures,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01092,S0048,INV0409,Venturi Partners,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01093,S0048,INV0416,Peugeot Invest,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01094,S0048,INV0412,Ingka Group,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01095,S0048,INV0411,EDBI,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01096,S0048,INV0417,Reno Asia Holdings,,Series F (second tranche),2022-02-07,,,,180.0,,,,SRC00857,HIGH
IL01097,S0048,INV0070,KKR,,Series F (second tranche),2022-02-07,,,lead,180.0,,,,SRC00857,HIGH
IL01098,S0048,INV0402,Saint-Gobain,,Series F tranche,2024-02-29,,,lead,,,,,SRC00871,MEDIUM
IL01099,S0048,INV0418,Singapore parent entity (rights issue),,Late VC,2025-04-28,,,lead,427.21,,,,SRC00864,HIGH
IL01100,S0048,INV0419,Undisclosed,,Late VC,2025-07-24,,,lead,42.0,,,,SRC00872,MEDIUM
IL01101,S0048,INV0419,Undisclosed,,Secondary Transaction,2026-07-19,,,lead,,,,,SRC00873,MEDIUM
IL01102,S0048,INV0070,KKR,,,,,['Series F 2022'],True,,,,,SRC00851,
IL01103,S0048,INV0420,"Ingka Group (IKEA), Jungle Ventures, Venturi Partners, Peugeot Invest",,,,,['Series D-F'],False,,,,,SRC00851,
IL01104,S0048,INV0402,Saint-Gobain,,,,,"['2021, 2024 tranches']",True,,,,,SRC00869,
IL01105,S0049,INV0421,"Fidelity, B Capital, Prosus, SoftBank Vision Fund 2",,Series F,2021-09,,,lead,570.0,,,,SRC00894,
IL01106,S0049,INV0422,"Tiger Global, Think Investments, Mars Growth Capital",,Series F (late private),2025-01-27,,,lead,270.0,,,,SRC00902,
IL01107,S0049,INV0423,public IPO; anchor $270M,,IPO,2025-12-03,,,lead,606.0,,,,SRC00889,
IL01108,S0049,INV0038,Y Combinator,,Seed,2015,,,lead,0.3,,,,SRC00894,MEDIUM
IL01109,S0049,INV0038,Y Combinator,,Seed,2015,,,lead,0.3,,,,SRC00894,MEDIUM
IL01110,S0049,INV0084,Sequoia Capital India,,Series A,2019,,,lead,125.0,,,,SRC00894,HIGH
IL01111,S0049,INV0084,Sequoia Capital India,,Series A,2019,,,lead,125.0,,,,SRC00894,HIGH
IL01112,S0049,INV0005,SoftBank Vision Fund 2,,Series B,2021-04,,,lead,300.0,,,,SRC00894,HIGH
IL01113,S0049,INV0005,SoftBank Vision Fund 2,,Series B,2021-04,,,lead,300.0,,,,SRC00894,HIGH
IL01114,S0049,INV0424,"SoftBank, Prosus, Fidelity (no OFS sale at IPO)",,,,,['late private; IPO holders'],False,,,,,SRC00888,
IL01115,S0049,INV0425,"Elevation Capital, Peak XV Partners, Y Combinator (sold partial in IPO)",,,,,['early; IPO OFS sellers'],False,,,,,SRC00889,
IL01116,S0049,INV0422,"Tiger Global, Think Investments, Mars Growth Capital",,,,,['Jan 2025 round'],True,,,,,SRC00902,
IL01117,S0049,INV0005,SoftBank Vision Fund 2,VC,,,2021-04,"['Series B', 'Series F']",True,,300,,,SRC00894,HIGH
IL01118,S0049,INV0142,Prosus,VC/PE,,,2021-09,['Series F'],False,,,,,SRC00888,HIGH
IL01119,S0049,INV0093,Fidelity,Asset manager,,,2021-09,['Series F'],False,,,,,SRC00894,HIGH
IL01120,S0049,INV0426,Peak XV Partners (formerly Sequoia India),VC,,,2018,"['Series A', 'early']",False,,125,,,SRC00888,HIGH
IL01121,S0049,INV0038,Y Combinator,Accelerator,,,2015,['Seed'],False,,,,,SRC00894,MEDIUM
IL01122,S0049,INV0029,Tiger Global,Hedge fund,,,2025-01,['Series F late'],True,,270,,,SRC00890,HIGH
IL01123,S0049,INV0094,Think Investments,Investment firm,,,2025-01,['Series F late'],False,,,,,SRC00890,HIGH
IL01124,S0049,INV0306,Mars Growth Capital,Investment firm,,,2025-01,['Series F late'],False,,,,,SRC00890,HIGH
IL01125,S0049,INV0143,B Capital,VC,,,2021-09,['Series F'],False,,,,,SRC00894,HIGH
IL01126,S0049,INV0427,Facebook,Corporate,,,2021-09,['Series F'],False,,,,,SRC00894,HIGH
IL01127,S0049,INV0121,Elevation Capital,VC,,,early,['early'],False,,,,,SRC00889,HIGH
IL01128,S0049,INV0428,Venture Highway,VC,,,early,['early'],False,,,,,SRC00894,HIGH
IL01129,S0049,INV0004,WestBridge Capital,PE,,,2023-10,['secondary'],False,,,,,SRC00894,HIGH
IL01130,S0050,INV0127,Temasek,,Pre-IPO (ANI Technologies),2021-07-09,,,lead,500.0,,,,SRC00908,
IL01131,S0050,INV0429,Plum Wood (Warburg Pincus affiliate),,Pre-IPO (ANI Technologies),2021-07-09,,,lead,500.0,,,,SRC00908,
IL01132,S0050,INV0430,Bhavish Aggarwal,,Pre-IPO (ANI Technologies),2021-07-09,,,lead,500.0,,,,SRC00908,
IL01133,S0050,INV0431,Edelweiss,,Series J,2021-12,,,lead,139.0,,,,SRC00920,
IL01134,S0050,INV0432,"SoftBank (~26%), Tiger Global, Tencent (historic stakes)",,,,,['multiple'],False,,,,,SRC00923,
IL01135,S0050,INV0433,Temasek / Warburg Pincus,,,,,['2021 pre-IPO'],True,,,,,SRC00908,
IL01136,S0050,INV0434,"Vanguard (markdown holder, not lead investor)",,,,,,False,,,,,SRC00909,
IL01137,S0051,INV0442,Swiggy,,Series D,2022-04,,,lead,180.0,,,,SRC00926,
IL01138,S0051,INV0004,WestBridge Capital,,Series E,2024-07-29,,,lead,120.0,,,,SRC00926,
IL01139,S0051,INV0142,Prosus,,Series F (primary; part of $730M primary+secondary),2026-05-15,,,lead,240.0,,,,SRC00925,
IL01140,S0051,INV0446,AdvantEdge,,Seed,2016,,,,,,,,SRC00938,MEDIUM
IL01141,S0051,INV0444,Astarc Ventures,,Seed,2016,,,lead,,,,,SRC00938,MEDIUM
IL01142,S0051,INV0445,Tessellate Ventures,,Seed,2016,,,lead,,,,,SRC00938,MEDIUM
IL01143,S0051,INV0447,private backers,,Seed,2016,,,,,,,,SRC00938,MEDIUM
IL01144,S0051,INV0443,AdvantEdge Partners,,Seed,2016,,,lead,,,,,SRC00938,MEDIUM
IL01145,S0051,INV0444,Astarc Ventures,,Seed,2016,,,lead,,,,,SRC00938,MEDIUM
IL01146,S0051,INV0445,Tessellate Ventures,,Seed,2016,,,lead,,,,,SRC00938,MEDIUM
IL01147,S0051,INV0048,Nexus Venture Partners,,Series A,2019-01-10,,,lead,11.2,,,,SRC00939,HIGH
IL01148,S0051,INV0448,Integrated Capital,,Series A,2019-01-10,,,lead,11.2,,,,SRC00939,HIGH
IL01149,S0051,INV0449,Merchants Capital,,Series A,2019-01-10,,,,11.2,,,,SRC00939,HIGH
IL01150,S0051,INV0444,Astarc Ventures,,Series A,2019-01-10,,,,11.2,,,,SRC00939,HIGH
IL01151,S0051,INV0450,Abhimanyu Munjal,,Series A,2019-01-10,,,,11.2,,,,SRC00939,HIGH
