investor_id,name,type,geography,companies_backed,total_rounds,lead_rounds,first_investment,startup_ids,source_id,notes
INV0441,Sachin Bansal,Individual / Angel,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0442,Swiggy,,,1,0,0,,S0051,SRC00926,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0443,AdvantEdge Partners,,,1,0,0,,S0051,SRC00938,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0444,Astarc Ventures,,,1,0,0,,S0051,SRC00938,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0445,Tessellate Ventures,,,1,0,0,,S0051,SRC00938,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0446,AdvantEdge,,,1,0,0,,S0051,SRC00938,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0447,private backers,,,1,0,0,,S0051,SRC00938,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0448,Integrated Capital,,,1,0,0,,S0051,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0449,Merchants Capital,,,1,0,0,,S0051,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0450,Abhimanyu Munjal,,,1,0,0,,S0051,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0451,BAce Capital,,,1,0,0,,S0051,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0452,Shunwei Capital,,,2,0,0,,S0051;S0052,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0453,Konark Trust,,,2,0,0,,S0051;S0114,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0454,MMPL Trust,,,2,0,0,,S0051;S0114,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0455,Everblue Bangladesh,,,1,0,0,,S0051,SRC00939,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0456,Shell Ventures,,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0457,Yamaha,,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0458,Kunal Shah (CRED),,,3,0,0,,S0051;S0118;S0271,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0459,Amarjit Singh Batra (Spotify India),,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0460,Positive Moves Consulting,,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0461,Everblue Management,,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0462,QED Innovation Labs,,,2,0,0,,S0051;S0118,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0463,Motherson Lease Solutions,,,1,0,0,,S0051,SRC00940,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0464,Prosus (MIH Investments One BV),PE,"Amsterdam, Netherlands",1,0,0,,S0051,SRC00933,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0465,WestBridge Capital (Setu AIF Trust),PE,"Mumbai, India",1,0,0,,S0051,SRC00933,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0466,angel investors (via private wealth platforms),,,1,0,0,,S0051,SRC00936,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0467,WestBridge Capital (largest holder ~25.6%),PE,"Mumbai, India",1,0,1,,S0051,SRC00926,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0468,Swiggy (exited Sep 2025),,,1,0,1,,S0051,SRC00944,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0469,Times Group,,,1,0,0,,S0052,SRC00978,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0470,India Quotient,,,4,0,1,,S0052;S0149;S0158;S0189,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0471,Xiaomi,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0472,5Y Capital,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0473,Hillhouse,,,1,0,0,,S0052,SRC00981,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0474,TrustBridge Partners,,,1,0,0,,S0052,SRC00981,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0475,Twitter Ventures,,,1,0,0,,S0052,SRC00981,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0476,HarbourVest Partners,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0477,SWC Global Ventures,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0478,Touchstone Partners,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0479,Alkeon Capital Management,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0480,Moore Capital Management,,,1,0,0,,S0052,SRC00980,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0481,Brand Capital,,,1,0,0,,S0052,SRC00967,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0482,RIMCO,,,1,0,0,,S0052,SRC00983,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0483,Tencent (via Zennis Capital BV and Hlodyn BV),CVC-corporate,,1,0,0,,S0052,SRC00984,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0484,other investors,,,1,0,0,,S0052,SRC00976,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0485,Peak XV (Sequoia),VC,"Bengaluru, India",2,0,0,,S0053;S0054,SRC00998,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0486,Owl Ventures,VC,"San Francisco, USA",2,0,1,,S0053;S0096,SRC01000,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0487,Alteria Capital + others,,,1,0,0,,S0054,SRC01015,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0488,Hero MotoCorp,,,2,0,1,,S0055;S0210,SRC01033,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0489,Athera Venture Partners,,,3,0,0,,S0055;S0081;S0153,SRC01031,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0490,QRG,,,1,0,0,,S0055,SRC01031,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0491,ADB Ventures,,,2,0,0,,S0055;S0256,SRC01031,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0492,Moglix,,,1,0,0,,S0055,SRC01031,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0493,Trifecta,VC,"Bengaluru, India",1,0,0,,S0055,SRC01027,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0494,British International Investment,,,3,0,1,,S0055;S0059;S0241,SRC01027,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=3); no quality rating.
INV0495,BlackSoil,,,5,0,0,,S0055;S0077;S0106;S0110;S0278,SRC01025,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=5); no quality rating.
INV0496,responsAbility Investments AG,,,1,0,0,,S0055,SRC01026,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0497,Hero MotoCorp (~35-36% stake),,,1,0,0,,S0055,SRC01025,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0498,TR Capital (secondary-heavy),,,1,0,0,,S0056,SRC01046,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0499,TPG Rise Fund (primary),PE,"San Francisco, CA, USA",1,0,0,,S0056,SRC01046,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0500,TPG Rise Fund,PE,"San Francisco, CA, USA",1,0,0,,S0056,SRC01046,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0501,International Finance Corporation (IFC),DFI,,1,0,0,,S0112,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0502,Banner Health,,,1,0,0,,S0057,SRC01052,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0503,Danaher Ventures,,,1,0,0,,S0057,SRC01052,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0504,Generation IM,,,1,0,0,,S0057,SRC01052,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0505,Kaiser Permanente,,,1,0,0,,S0057,SRC01052,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0506,Lightspeed Ventures,VC,"Bengaluru, India",1,0,0,,S0058,SRC01066,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0507,growX,VC,,2,0,0,,S0058;S0122,SRC01066,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0508,Omnivore VC,VC,"Bengaluru, India",1,0,0,,S0058,SRC01066,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0509,Techstars,,,1,0,0,,S0058,SRC01066,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0510,Ryan Johnson,,,1,0,0,,S0058,SRC01066,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0511,Radical Ventures,VC,Canada,1,0,1,,S0058,SRC01065,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0512,Seraphim,VC,UK,1,0,1,,S0058,SRC01065,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0513,Blume,,,2,0,0,,S0058;S0075,SRC01065,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0514,Sparta,,,1,0,0,,S0058,SRC01059,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0515,Athera,,,1,0,0,,S0058,SRC01059,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0516,Accenture Ventures,,,1,0,0,,S0058,SRC01059,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0517,Jordan Noone,,,1,0,0,,S0058,SRC01059,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0518,M&G plc,Financial Services,,1,0,0,,S0058,SRC01076,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0519,IMM Investment,,,1,0,0,,S0058,SRC01058,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0520,FMO,,,2,0,0,,S0059;S0209,SRC01092,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0521,Finnfund,,,1,0,0,,S0059,SRC01094,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0522,Finnfund DAIF,,,1,0,1,,S0059,SRC01094,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0523,Eversource Capital,,,1,0,0,,S0059,SRC01094,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0524,Mirova,,,2,0,0,,S0059;S0183,SRC01093,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0525,Mirova (Natixis IM),,,1,0,0,,S0059,SRC01093,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0526,Eversource Capital (Everstone + Lightsource bp),,,1,0,1,,S0059,SRC01095,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0527,FMO (Dutch DFI),,,1,0,0,,S0059,SRC01092,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0528,IvyCap Ventures,Venture Capital,"Mumbai, India",5,0,3,,S0060;S0077;S0126;S0146;S0174,SRC01113,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=5); no quality rating.
INV0529,YourNest,,,2,0,0,,S0060;S0103,SRC01113,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0530,Aroa Ventures,,,1,0,0,,S0060,SRC01113,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0531,Ritesh Agarwal,,,1,0,0,,S0060,SRC01113,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0532,AMDG-PAX Foundation,Non-Profit Foundation,,1,0,0,,S0060,SRC01104,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0533,iHeartMedia,Corporation,,1,0,1,,S0060,SRC01103,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0534,Stride Ventures / Trifecta (debt),,,1,0,0,,S0060,SRC01113,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0535,Moneycrew Fintech,Fintech/Angel,,0,0,0,,,,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=0); no quality rating.
INV0536,Lightbox Ventures,VC,,1,0,0,,S0061,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0537,Mirabilis Investment Trust,VC,,2,0,0,,S0061;S0095,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0538,Samir Singh,,,1,0,0,,S0061,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0539,Shuchi Kothari,,,1,0,0,,S0061,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0540,SRF,,,1,0,0,,S0061,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0541,Filter Capital,,,2,0,2,,S0061;S0316,SRC01118,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0542,Info Edge Ventures,CVC-corporate,"Noida, India",4,0,0,,S0062;S0203;S0222;S0239,SRC01139,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=4); no quality rating.
INV0543,Info Edge Ventures (IE Venture Fund I),CVC-corporate,"Noida, India",1,0,0,,S0062,SRC01155,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0544,Asha Impact,,,1,0,0,,S0062,SRC01156,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0545,Indian Angel Network Fund,,,1,0,0,,S0062,SRC01156,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0546,Digital Garage,,,1,0,0,,S0064,SRC01189,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0547,BEENOS,,,1,0,0,,S0064,SRC01189,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0548,SAIF Partners,,,1,0,0,,S0064,SRC01189,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0549,KTB Ventures,,,1,0,0,,S0064,SRC01189,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0550,BlackRock (debt),,,1,0,0,,S0065,SRC01200,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0551,Playbook Partners,,,2,0,0,,S0065;S0244,SRC01200,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
INV0552,Shanghvi Family Office,,,1,0,0,,S0065,SRC01200,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0553,Greenko founders,,,1,0,0,,S0065,SRC01200,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0554,BlackRock (managed funds),,,1,0,0,,S0065,SRC01200,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0555,Greenko Group founders,,,1,0,0,,S0065,SRC01201,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0556,"Reliance Industries (per RoC, Jan 2026)",CVC-corporate,,1,0,0,,S0066,SRC01210,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=1); no quality rating.
INV0557,Aditya Birla Ventures,,,2,0,0,,S0066;S0110,SRC01223,INVESTORS+INVESTOR_LINKS join; company count=distinct startup_ids in links (n=2); no quality rating.
