founder_id,person_id,startup_id,name,role_title,founder_type,active,previous_company_first,city,sector,founder_sequence,source_id,confidence,notes
FDR0296,P0506,S0100,Abhishek Agarwal (Monty),Founder,founder,True,,Mumbai,D2C luxury fashion / fashion-tech,1,SRC01784,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0297,P0514,S0101,Akash Gupta,Co-founder & CEO,co-founder,True,,Gurugram,EV fleet / logistics tech,1,SRC01792,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0298,P0515,S0101,Rashi Agarwal,Co-founder & CBO,co-founder,True,,Gurugram,EV fleet / logistics tech,1,SRC01792,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0299,P0516,S0101,Tushar Mehta,Co-founder,co-founder,True,,Gurugram,EV fleet / logistics tech,1,SRC01796,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0300,P0517,S0102,Pankaj Poddar,"Promoter, MD & CEO",founder,True,,Mumbai,fintech / NBFC,1,SRC01800,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0301,P0518,S0103,Shubhayu Sardar,Co-founder & COO,co-founder,True,,Bengaluru,spacetech launch,1,SRC01806,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0302,P0519,S0103,Prashant Sharma,Co-founder & CTO,co-founder,True,,Bengaluru,spacetech launch,1,SRC01806,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0303,P0520,S0103,Manu J. Nair,Co-founder & CEO,co-founder,True,,Bengaluru,spacetech launch,1,SRC01806,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0304,P0521,S0104,Sunil Gupta,Co-founder & CEO,co-founder,True,,Bengaluru,cybersecurity / quantum,1,SRC01816,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0305,P0522,S0104,Srinivasa Rao Aluri,Co-founder & Chairman,co-founder,True,,Bengaluru,cybersecurity / quantum,1,SRC01816,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0306,P0523,S0104,Mark Mathias,Head of Production (listed in founding team; Wikipedia names as founder),founder,True,,Bengaluru,cybersecurity / quantum,1,SRC01818,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0307,P0524,S0104,Anil Prabhakar,Technical Advisor (Wikipedia names as founder),founder,True,,Bengaluru,cybersecurity / quantum,1,SRC01818,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0308,P0525,S0104,Pravin Kini,Co-founder (Tracxn),,False,,Bengaluru,cybersecurity / quantum,1,SRC01817,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0309,P0537,S0105,Narayan Subramaniam,Co-founder & CEO,co-founder,True,,Bengaluru,ev motorcycles,1,SRC01834,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0310,P0538,S0105,Niraj Rajmohan,Co-founder & CTO,co-founder,True,,Bengaluru,ev motorcycles,1,SRC01834,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0311,P0122,S0106,Ankit Nagori,"Founder, Chairman, MD & CEO",founder,True,,Bengaluru,foodtech cloud kitchen,1,SRC01841,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0312,P0542,S0107,Sandeep Jethwani,Co-founder,co-founder,True,,Mumbai,wealthtech,1,SRC01864,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0313,P0543,S0107,Vaibhav Porwal,Co-founder,co-founder,True,,Mumbai,wealthtech,1,SRC01864,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0314,P0544,S0107,Sahil Contractor,Co-founder,co-founder,True,,Mumbai,wealthtech,1,SRC01864,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0315,P0546,S0108,Apoorva Bajaj,CEO,founder,True,,Bengaluru,edtech / HR-tech (AI + blockchain credentials),1,SRC01872,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0316,P0547,S0108,Shivaani Mehrotra Bajaj,Co-founder,co-founder,True,,Bengaluru,edtech / HR-tech (AI + blockchain credentials),1,SRC01872,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0317,P0548,S0109,Saurabh Pandey,Co-founder & CEO,co-founder,True,,Bengaluru,gaming livestream / social entertainment / micro-drama,1,SRC01879,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0318,P0549,S0109,Akshay Dubey,Co-founder & COO (to Oct 2023 per LinkedIn),co-founder,False,,Bengaluru,gaming livestream / social entertainment / micro-drama,1,SRC01881,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0319,P0555,S0110,Ishendra Agarwal,Founder & CEO,founder,True,,Bengaluru,D2C jewellery,1,SRC01910,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0320,P0556,S0110,Nikita Prasad,Co-founder,co-founder,True,,Bengaluru,D2C jewellery,1,SRC01921,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0321,P0557,S0110,Aditya Labroo,Co-founder & COO,co-founder,True,,Bengaluru,D2C jewellery,1,SRC01921,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0322,P0558,S0110,Sachin Shetty,Co-founder (ex),,False,,Bengaluru,D2C jewellery,1,SRC01925,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0323,P0564,S0111,UNKNOWN,Founders not verified in LITE pass,founder,True,,Bengaluru,enterprise / data & AI services,1,,LOW,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0324,P0507,S0112,Rahul Garg,Founder & CEO,founder,True,,Noida,B2B e-commerce / industrial supply chain,1,SRC01945,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0325,P0565,S0113,Sai Srinivas (Garimella Sai Srinivas Kiran),Co-founder & CEO,co-founder,True,,Bengaluru,gaming / esports,1,SRC01969,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0326,P0566,S0114,Alakh Pandey,Founder & CEO,founder,True,,Noida,EdTech,1,SRC01970,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0327,P0567,S0114,Prateek Maheshwari,Co-Founder,co-founder,True,,Noida,EdTech,1,SRC01970,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0328,P0568,S0115,AB Gupta (Abhijit Gupta),Co-Founder,co-founder,True,,Bengaluru,FoodTech / QSR,1,SRC01980,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0329,P0569,S0115,Nikhil Gupta,Co-Founder,co-founder,True,,Bengaluru,FoodTech / QSR,1,SRC01981,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0330,P0570,S0116,Abhishek Bansal,Co-Founder & CEO,co-founder,True,,Bengaluru,Logistics,1,SRC01984,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0331,P0571,S0116,Vaibhav Khandelwal,Co-Founder & CTO,co-founder,True,,Bengaluru,Logistics,1,SRC01991,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0332,P0572,S0116,Gaurav Jaithliya,Co-Founder,co-founder,True,,Bengaluru,Logistics,1,SRC01991,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0333,P0573,S0116,Praharsh Chandra,Co-Founder,co-founder,True,,Bengaluru,Logistics,1,SRC01986,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0334,P0574,S0117,Vasanth Kamath,Co-Founder & CEO,co-founder,True,,Bengaluru,WealthTech,1,SRC01998,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0335,P0575,S0117,Anugrah Shrivastava,Co-Founder,co-founder,True,,Bengaluru,WealthTech,1,SRC01997,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0336,P0576,S0117,Rohan Gupta,Co-Founder,co-founder,True,,Bengaluru,WealthTech,1,SRC01997,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0337,P0577,S0118,Ajay Lakhotia,Founder & Chief Evolution Officer,co-founder,True,,Bengaluru,WealthTech / Investment Tech,1,SRC02002,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0338,P0578,S0118,Vijay Lakhotia,Director,co-founder,True,,Bengaluru,WealthTech / Investment Tech,1,SRC02002,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0339,P0580,S0119,Amit Gupta,Co-Founder & CEO,co-founder,True,,Bengaluru,Mobility / EV,1,SRC02017,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0340,P0581,S0119,RK Misra,Co-Founder,co-founder,True,,Bengaluru,Mobility / EV,1,SRC02017,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0341,P0582,S0119,Naveen Dachuri,Co-Founder & CTO,co-founder,True,,Bengaluru,Mobility / EV,1,SRC02013,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0342,P0583,S0119,Anuj Tewari,Co-Founder & CFO,co-founder,True,,Bengaluru,Mobility / EV,1,SRC02016,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0343,P0584,S0119,Hemant Gupta,Co-Founder,co-founder,,,Bengaluru,Mobility / EV,1,SRC02013,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0344,P0589,S0120,Sudheer Koneru,Founder & CEO,founder,,,Hyderabad,Beauty-Tech SaaS,1,SRC02038,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0345,P0590,S0120,Dheeraj Koneru,Founder,co-founder,,,Hyderabad,Beauty-Tech SaaS,1,SRC02038,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0346,P0591,S0120,Anand Arvind,Founder,co-founder,,,Hyderabad,Beauty-Tech SaaS,1,SRC02038,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0347,P0592,S0120,Saritha Katikaneni,Founder,co-founder,,,Hyderabad,Beauty-Tech SaaS,1,SRC02038,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0348,P0593,S0120,Sunil Kumar,Founder,co-founder,,,Hyderabad,Beauty-Tech SaaS,1,SRC02038,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0349,P0598,S0121,Aarti Vaishnav,Founder & CEO,founder,,,Bengaluru,EdTech / Healthcare Education SaaS,1,SRC02060,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0350,P0599,S0122,Rohan Ganapathy,Co-Founder & CEO,co-founder,,,Bengaluru,Spacetech Propulsion,1,SRC02067,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0351,P0600,S0122,Yashas Karanam,Co-Founder & COO,co-founder,,,Bengaluru,Spacetech Propulsion,1,SRC02067,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0352,P0601,S0122,Saagar Mala,Co-Founder,co-founder,,,Bengaluru,Spacetech Propulsion,1,SRC02069,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0353,P0602,S0123,Romita Mazumdar,Founder & CEO,founder,,,Mumbai,D2C Beauty / Skincare,1,SRC02074,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0354,P0603,S0123,Surianarayanan,Co-Founder,co-founder,,,Mumbai,D2C Beauty / Skincare,1,SRC02076,MEDIUM,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
FDR0355,P0605,S0124,Suyash Singh,Founder & CEO,founder,True,,Bengaluru,spacetech EO,1,SRC02091,HIGH,NETWORK LAYER: previous_company only when FOUNDERS.prev_companies non-empty; same person across companies (global person) preserved; no auto-merge.
